x,y,z
0.0,0.0,0.033727936
0.0,1.0,0.039399118
0.0,2.0,0.040972732
0.0,3.0,0.023258772
0.0,4.0,0.010648259
0.0,5.0,-0.006177072
0.0,6.0,-0.017004156
0.0,7.0,-0.040056063
0.0,8.0,-0.045890778
0.0,9.0,-0.070318826
0.0,10.0,-0.089473723
0.0,11.0,-0.097190604
0.0,12.0,-0.11085945
0.0,13.0,-0.1159197
0.0,14.0,-0.126024773
0.0,15.0,-0.131291752
0.0,16.0,-0.133149234
0.0,17.0,-0.137360967
0.0,18.0,-0.129184343
0.0,19.0,-0.130165538
0.0,20.0,-0.134102659
0.0,21.0,-0.131572534
0.0,22.0,-0.127524334
0.0,23.0,-0.113324779
0.0,24.0,-0.111800533
0.0,25.0,-0.112969945
0.0,26.0,-0.103204279
0.0,27.0,-0.096459337
0.0,28.0,-0.091679869
0.0,29.0,-0.080723193
0.0,30.0,-0.055860087
0.0,31.0,-0.02968255
0.0,32.0,-0.007929647
0.0,33.0,0.013391285
0.0,34.0,0.023601265
0.0,35.0,0.040087189
0.0,36.0,0.058840969
0.0,37.0,0.067267519
0.0,38.0,0.086931527
0.0,39.0,0.107505763
0.0,40.0,0.131470983
0.0,41.0,0.14327309
0.0,42.0,0.15196191
0.0,43.0,0.159166595
0.0,44.0,0.174828686
0.0,45.0,0.185890269
0.0,46.0,0.20313523
0.0,47.0,0.209938798
0.0,48.0,0.220315396
0.0,49.0,0.223354631
0.0,50.0,0.227159075
0.0,51.0,0.225425014
0.0,52.0,0.23251245
0.0,53.0,0.233836137
0.0,54.0,0.234018183
0.0,55.0,0.230812329
0.0,56.0,0.225483639
0.0,57.0,0.215205778
0.0,58.0,0.207578377
0.0,59.0,0.188802998
0.0,60.0,0.17866707
0.0,61.0,0.166584181
0.0,62.0,0.164930343
0.0,63.0,0.147191699
0.0,64.0,0.135849334
0.0,65.0,0.124867974
0.0,66.0,0.108672089
0.0,67.0,0.102649157
0.0,68.0,0.10058186
0.0,69.0,0.091806646
0.0,70.0,0.084762408
0.0,71.0,0.078029807
0.0,72.0,0.069917979
0.0,73.0,0.063244003
0.0,74.0,0.059778966
0.0,75.0,0.055419129
0.0,76.0,0.047319644
0.0,77.0,0.044551934
0.0,78.0,0.045375767
0.0,79.0,0.046983322
0.0,80.0,0.04602064
0.0,81.0,0.04143556
0.0,82.0,0.045175208
0.0,83.0,0.047298045
0.0,84.0,0.04122883
0.0,85.0,0.044295836
0.0,86.0,0.041827421
0.0,87.0,0.036625237
0.0,88.0,0.025347668
0.0,89.0,0.026279494
0.0,90.0,0.011003094
0.0,91.0,0.011796072
0.0,92.0,0.013656639
0.0,93.0,0.01378006
0.0,94.0,-0.001872774
0.0,95.0,-0.002641068
0.0,96.0,0.01145975
0.0,97.0,0.022777431
0.0,98.0,0.018466962
0.0,99.0,0.013382028
0.0,100.0,0.016020146
1.0,0.0,-0.11958221
1.0,1.0,-0.066693342
1.0,2.0,-0.038183153
1.0,3.0,-0.059806465
1.0,4.0,-0.080948436
1.0,5.0,-0.104469342
1.0,6.0,-0.117940715
1.0,7.0,-0.132553729
1.0,8.0,-0.134658053
1.0,9.0,-0.136080477
1.0,10.0,-0.143556687
1.0,11.0,-0.162683815
1.0,12.0,-0.173569523
1.0,13.0,-0.168021762
1.0,14.0,-0.167935367
1.0,15.0,-0.177099356
1.0,16.0,-0.186670634
1.0,17.0,-0.20042896
1.0,18.0,-0.196846673
1.0,19.0,-0.203054736
1.0,20.0,-0.205007869
1.0,21.0,-0.196781877
1.0,22.0,-0.181391312
1.0,23.0,-0.17339982
1.0,24.0,-0.160264769
1.0,25.0,-0.152865696
1.0,26.0,-0.145229038
1.0,27.0,-0.137792939
1.0,28.0,-0.121958059
1.0,29.0,-0.111590718
1.0,30.0,-0.09397858
1.0,31.0,-0.065542444
1.0,32.0,-0.040719449
1.0,33.0,-0.02563435
1.0,34.0,-0.004736135
1.0,35.0,0.017260525
1.0,36.0,0.039630532
1.0,37.0,0.053524621
1.0,38.0,0.065052117
1.0,39.0,0.087959005
1.0,40.0,0.111069536
1.0,41.0,0.137410606
1.0,42.0,0.151110307
1.0,43.0,0.167158087
1.0,44.0,0.17232633
1.0,45.0,0.172273877
1.0,46.0,0.178555992
1.0,47.0,0.192474765
1.0,48.0,0.205014311
1.0,49.0,0.204440404
1.0,50.0,0.204628621
1.0,51.0,0.199219708
1.0,52.0,0.200549566
1.0,53.0,0.194730279
1.0,54.0,0.195538684
1.0,55.0,0.186859121
1.0,56.0,0.173106967
1.0,57.0,0.175044672
1.0,58.0,0.181314445
1.0,59.0,0.171570378
1.0,60.0,0.158049637
1.0,61.0,0.149956323
1.0,62.0,0.137231646
1.0,63.0,0.12148316
1.0,64.0,0.101115654
1.0,65.0,0.088085511
1.0,66.0,0.083016004
1.0,67.0,0.072330855
1.0,68.0,0.071192298
1.0,69.0,0.063024931
1.0,70.0,0.056653336
1.0,71.0,0.044502565
1.0,72.0,0.042438354
1.0,73.0,0.033413213
1.0,74.0,0.0374429
1.0,75.0,0.04813422
1.0,76.0,0.046717967
1.0,77.0,0.042169914
1.0,78.0,0.036686948
1.0,79.0,0.028735567
1.0,80.0,0.018328114
1.0,81.0,0.017257439
1.0,82.0,0.018923619
1.0,83.0,0.024304763
1.0,84.0,0.01660948
1.0,85.0,0.012882174
1.0,86.0,0.012681615
1.0,87.0,0.01220336
1.0,88.0,0.006498237
1.0,89.0,-0.003884532
1.0,90.0,-0.013394099
1.0,91.0,-0.007435964
1.0,92.0,-0.006738636
1.0,93.0,-0.003144008
1.0,94.0,0.002446951
1.0,95.0,0.001055383
1.0,96.0,0.001323823
1.0,97.0,-0.005235989
1.0,98.0,0.00160769
1.0,99.0,0.003057884
1.0,100.0,0.010932127
2.0,0.0,-0.114250435
2.0,1.0,-0.048593692
2.0,2.0,-0.031265421
2.0,3.0,-0.064940767
2.0,4.0,-0.090525885
2.0,5.0,-0.097252315
2.0,6.0,-0.106771139
2.0,7.0,-0.117934544
2.0,8.0,-0.142911814
2.0,9.0,-0.158478254
2.0,10.0,-0.165883497
2.0,11.0,-0.18334136
2.0,12.0,-0.188984773
2.0,13.0,-0.19214
2.0,92.0,-0.016695604
2.0,93.0,-0.009472406
2.0,94.0,-0.003131666
2.0,95.0,-0.005171193
2.0,96.0,0.000975159
2.0,97.0,-1.8378e-05
2.0,98.0,-0.005880862
2.0,99.0,-0.006426999
2.0,100.0,-0.007935818
3.0,0.0,-0.129205942
3.0,1.0,-0.067955319
3.0,2.0,-0.044520808
3.0,3.0,-0.07299397
3.0,4.0,-0.093349134
3.0,5.0,-0.098125516
3.0,6.0,-0.107141401
3.0,7.0,-0.12836051
