x,y,z
0.0,0.0,0.03491586
0.0,1.0,0.036881335
0.0,2.0,0.030734983
0.0,3.0,0.015668397
0.0,4.0,0.010728482
0.0,5.0,0.005473845
0.0,6.0,-0.010003115
0.0,7.0,-0.031826985
0.0,8.0,-0.040478779
0.0,9.0,-0.049423696
0.0,10.0,-0.050966455
0.0,11.0,-0.059899031
0.0,12.0,-0.070827936
0.0,13.0,-0.078936678
0.0,14.0,-0.08930402
0.0,15.0,-0.090778897
0.0,16.0,-0.088233345
0.0,17.0,-0.096906737
0.0,18.0,-0.103827554
0.0,19.0,-0.106163291
0.0,20.0,-0.114852111
0.0,21.0,-0.109116132
0.0,22.0,-0.103707219
0.0,23.0,-0.103244391
0.0,24.0,-0.09841247
0.0,25.0,-0.092318571
0.0,26.0,-0.087489735
0.0,27.0,-0.070062728
0.0,28.0,-0.062327333
0.0,29.0,-0.045122484
0.0,30.0,-0.02366579
0.0,31.0,-0.015677383
0.0,32.0,-0.006602874
0.0,33.0,0.010321194
0.0,34.0,0.034835637
0.0,35.0,0.044592045
0.0,36.0,0.056508317
0.0,37.0,0.062364631
0.0,38.0,0.079733013
0.0,39.0,0.091245081
0.0,40.0,0.109409528
0.0,41.0,0.132189909
0.0,42.0,0.151742838
0.0,43.0,0.170194237
0.0,44.0,0.185168257
0.0,45.0,0.19182372
0.0,46.0,0.18994464
0.0,47.0,0.195708388
0.0,48.0,0.186565997
0.0,49.0,0.193403506
0.0,50.0,0.202940843
0.0,51.0,0.211311854
0.0,52.0,0.220090153
0.0,53.0,0.214813917
0.0,54.0,0.203814044
0.0,55.0,0.201219123
0.0,56.0,0.200497112
0.0,57.0,0.198753794
0.0,58.0,0.197652264
0.0,59.0,0.185615658
0.0,60.0,0.189281253
0.0,61.0,0.184862791
0.0,62.0,0.166519385
0.0,63.0,0.148213005
0.0,64.0,0.135287769
0.0,65.0,0.128629221
0.0,66.0,0.117687973
0.0,67.0,0.1087122
0.0,68.0,0.096039977
0.0,69.0,0.087224651
0.0,70.0,0.078949291
0.0,71.0,0.076693777
0.0,72.0,0.067616183
0.0,73.0,0.059436474
0.0,74.0,0.056927947
0.0,75.0,0.042583373
0.0,76.0,0.037637287
0.0,77.0,0.035619358
0.0,78.0,0.02538778
0.0,79.0,0.017254354
0.0,80.0,0.015760963
0.0,81.0,0.021796236
0.0,82.0,0.026094363
0.0,83.0,0.033928494
0.0,84.0,0.03190748
0.0,85.0,0.029176796
0.0,86.0,0.026338119
0.0,87.0,0.023974612
0.0,88.0,0.030873831
0.0,89.0,0.035767463
0.0,90.0,0.021176047
0.0,91.0,0.015807245
0.0,92.0,0.015436983
0.0,93.0,0.007281959
0.0,94.0,0.010429187
0.0,95.0,0.011311645
0.0,96.0,0.010845732
0.0,97.0,0.007991628
0.0,98.0,0.012626076
0.0,99.0,0.013925079
0.0,100.0,0.016942716
1.0,0.0,-0.084515295
1.0,1.0,-0.02828481
1.0,2.0,-0.008907756
1.0,3.0,-0.036063402
1.0,4.0,-0.05486655
1.0,5.0,-0.064113849
1.0,6.0,-0.070068899
1.0,7.0,-0.076687335
1.0,8.0,-0.084749795
1.0,9.0,-0.089038665
1.0,10.0,-0.092176637
1.0,11.0,-0.102722939
1.0,12.0,-0.115395162
1.0,13.0,-0.117965399
1.0,14.0,-0.128335826
1.0,15.0,-0.132186552
1.0,16.0,-0.125494063
