x,y,z
0.0,1.0,0.039541052
0.0,2.0,0.034934373
0.0,3.0,0.027202064
0.0,4.0,0.008725981
0.0,5.0,-0.003381593
0.0,6.0,-0.008386303
0.0,7.0,-0.010521482
0.0,8.0,-0.015482995
0.0,9.0,-0.025045016
0.0,10.0,-0.031601743
0.0,11.0,-0.040167141
0.0,12.0,-0.055647186
0.0,13.0,-0.059491742
0.0,14.0,-0.062509379
0.0,15.0,-0.063268417
0.0,16.0,-0.072318242
0.0,17.0,-0.079470473
0.0,18.0,-0.088091411
0.0,19.0,-0.087400255
0.0,20.0,-0.080217168
0.0,21.0,-0.075323536
0.0,22.0,-0.073169845
0.0,23.0,-0.075209372
0.0,24.0,-0.071914039
0.0,25.0,-0.055492911
0.0,26.0,-0.049099717
0.0,27.0,-0.041250158
0.0,28.0,-0.030910587
0.0,29.0,-0.027670792
0.0,30.0,-0.015523107
0.0,31.0,-0.005161937
0.0,32.0,0.004603729
0.0,33.0,0.01693346
0.0,34.0,0.030648588
0.0,35.0,0.043925573
0.0,36.0,0.055613517
0.0,37.0,0.061324811
0.0,38.0,0.069393441
0.0,39.0,0.086123121
0.0,40.0,0.107120073
0.0,41.0,0.119403521
0.0,42.0,0.128339182
0.0,43.0,0.133637017
0.0,44.0,0.140079579
0.0,45.0,0.153202288
0.0,46.0,0.158833359
0.0,47.0,0.155173934
0.0,48.0,0.157426363
0.0,49.0,0.163767103
0.0,50.0,0.161749174
0.0,51.0,0.16666749
0.0,52.0,0.167787533
0.0,53.0,0.176201741
0.0,54.0,0.183276835
0.0,55.0,0.186032203
0.0,56.0,0.18443699
0.0,57.0,0.18012035
0.0,58.0,0.181135485
0.0,59.0,0.174214668
0.0,60.0,0.160311322
0.0,61.0,0.152255034
0.0,62.0,0.149305279
0.0,63.0,0.144822021
0.0,64.0,0.139363739
0.0,65.0,0.131788791
0.0,66.0,0.120514308
0.0,67.0,0.111208385
0.0,68.0,0.097264928
0.0,69.0,0.080853056
0.0,70.0,0.068566522
0.0,71.0,0.05839974
0.0,72.0,0.056073259
0.0,73.0,0.056986572
0.0,74.0,0.057069881
0.0,75.0,0.062201098
0.0,76.0,0.052062085
0.0,77.0,0.051185798
0.0,78.0,0.047739274
0.0,79.0,0.048455114
0.0,80.0,0.040139643
0.0,81.0,0.034002547
0.0,82.0,0.032660346
0.0,83.0,0.026304179
0.0,84.0,0.022191183
0.0,85.0,0.017655471
0.0,86.0,0.019985037
0.0,87.0,0.016464461
0.0,88.0,0.014492815
0.0,89.0,0.013773889
0.0,90.0,0.009432565
0.0,91.0,0.009170296
0.0,92.0,0.016572454
0.0,93.0,0.024573203
0.0,94.0,0.013258607
0.0,95.0,0.010845732
0.0,96.0,0.002403754
0.0,97.0,0.003178219
0.0,98.0,0.008790777
0.0,99.0,0.007399208
0.0,100.0,0.006951808
1.0,0.0,-0.053271337
1.0,1.0,-0.022878982
1.0,2.0,-0.016501216
1.0,3.0,-0.025378252
1.0,4.0,-0.042286892
1.0,5.0,-0.049911208
1.0,6.0,-0.056406224
1.0,7.0,-0.056538901
1.0,8.0,-0.071392586
1.0,9.0,-0.069584472
1.0,10.0,-0.06772699
1.0,11.0,-0.085499576
1.0,12.0,-0.094561743
1.0,13.0,-0.101294344
1.0,14.0,-0.108400292
1.0,15.0,-0.102565577
1.0,16.0,-0.101923789
1.0,17.0,-0.111251311
1.0,18.0,-0.116873125
1.0,19.0,-0.11430906
1.0,20.0,-0.106913072
1.0,21.0,-0.108283043
1.0,22.0,-0.100186643
1.0,23.0,-0.094262448
1.0,24.0,-0.085391583
1.0,25.0,-0.092525301
1.0,26.0,-0.094024863
1.0,27.0,-0.091112133
1.0,28.0,-0.090930088
1.0,29.0,-0.08055349
1.0,30.0,-0.068236101
1.0,31.0,-0.059824978
1.0,32.0,-0.041018744
1.0,33.0,-0.026331677
1.0,34.0,-0.007735259
