x,y,z
0.0,0.0,0.030975653
0.0,1.0,0.02976613
0.0,2.0,0.02735634
0.0,3.0,0.019559236
0.0,4.0,0.007346754
0.0,5.0,-0.001002658
0.0,6.0,-0.011366914
0.0,7.0,-0.030092924
0.0,8.0,-0.044613373
0.0,9.0,-0.054354354
0.0,10.0,-0.069677038
0.0,11.0,-0.083722317
0.0,12.0,-0.085437865
0.0,13.0,-0.084502953
0.0,14.0,-0.082910826
0.0,15.0,-0.089720565
0.0,16.0,-0.093781107
0.0,17.0,-0.104453914
0.0,18.0,-0.105521504
0.0,19.0,-0.107743077
0.0,20.0,-0.107159914
0.0,21.0,-0.100958022
0.0,22.0,-0.100263781
0.0,23.0,-0.092605524
0.0,24.0,-0.076674993
0.0,25.0,-0.06656375
0.0,26.0,-0.067541859
0.0,27.0,-0.061105468
0.0,28.0,-0.052740628
0.0,29.0,-0.035350647
0.0,30.0,-0.019126992
0.0,31.0,-0.01300841
0.0,32.0,0.000783857
0.0,33.0,0.014366308
0.0,34.0,0.031241008
0.0,35.0,0.042478465
0.0,36.0,0.060152314
0.0,37.0,0.079770039
0.0,38.0,0.10251648
0.0,39.0,0.111575561
0.0,40.0,0.130264545
0.0,41.0,0.14639872
0.0,42.0,0.151400346
0.0,43.0,0.152634553
0.0,44.0,0.165612243
0.0,45.0,0.172492948
0.0,46.0,0.175896275
0.0,47.0,0.186516629
0.0,48.0,0.189651515
0.0,49.0,0.197019733
0.0,50.0,0.197423936
0.0,51.0,0.190472263
0.0,52.0,0.195112883
0.0,53.0,0.20173749
0.0,54.0,0.194758048
0.0,55.0,0.187985336
0.0,56.0,0.18658451
0.0,57.0,0.184217918
0.0,58.0,0.18303925
0.0,59.0,0.17839863
0.0,60.0,0.167799875
0.0,61.0,0.167096377
0.0,62.0,0.156210669
0.0,63.0,0.142205501
0.0,64.0,0.127614085
0.0,65.0,0.116512391
0.0,66.0,0.096897751
0.0,67.0,0.092676762
0.0,68.0,0.083293701
0.0,69.0,0.074462948
0.0,70.0,0.071448396
0.0,71.0,0.064367132
0.0,72.0,0.051849184
0.0,73.0,0.039269526
0.0,74.0,0.034196934
0.0,75.0,0.040395741
0.0,76.0,0.052441604
0.0,77.0,0.052635991
0.0,78.0,0.042753076
0.0,79.0,0.04182125
0.0,80.0,0.038689449
0.0,81.0,0.037523123
0.0,82.0,0.033971691
0.0,83.0,0.026563362
0.0,84.0,0.02494038
0.0,85.0,0.026631244
0.0,86.0,0.033712508
0.0,87.0,0.037143604
0.0,88.0,0.03298124
0.0,89.0,0.027914819
0.0,90.0,0.03324968
0.0,91.0,0.039399118
0.0,92.0,0.043259101
0.0,93.0,0.037908813
0.0,94.0,0.025998712
0.0,95.0,0.027917905
0.0,96.0,0.022789773
0.0,97.0,0.027671063
0.0,98.0,0.030145649
0.0,99.0,0.027726603
0.0,100.0,0.029732189
1.0,0.0,-0.097594807
1.0,1.0,-0.03762776
1.0,2.0,-0.023891032
1.0,3.0,-0.046224014
1.0,4.0,-0.068220673
1.0,5.0,-0.081402007
1.0,6.0,-0.086486941
1.0,7.0,-0.094876466
1.0,8.0,-0.092559241
1.0,9.0,-0.097724399
1.0,10.0,-0.113133477
1.0,11.0,-0.120119091
1.0,12.0,-0.117453203
1.0,13.0,-0.121350212
1.0,14.0,-0.129403415
1.0,15.0,-0.143192596
1.0,16.0,-0.152260934
1.0,17.0,-0.15494225
1.0,18.0,-0.171070254
1.0,19.0,-0.17700062
1.0,20.0,-0.186821824
1.0,21.0,-0.174245252
1.0,22.0,-0.179897921
1.0,23.0,-0.166043944
1.0,24.0,-0.153658674
1.0,25.0,-0.12990944
1.0,26.0,-0.121615567
1.0,27.0,-0.107162999
1.0,28.0,-0.098270536
1.0,29.0,-0.081590224
1.0,30.0,-0.067875095
1.0,31.0,-0.0549838
1.0,32.0,-0.038115272
1.0,33.0,-0.014285814
1.0,34.0,0.010154576
1.0,35.0,0.024838557
1.0,36.0,0.037955096
1.0,37.0,0.048310095
1.0,38.0,0.054339198
1.0,39.0,0.059168034
1.0,40.0,0.067295289
1.0,41.0,0.084839546
1.0,42.0,0.108005617
1.0,43.0,0.119187535
1.0,44.0,0.126515641
1.0,45.0,0.13395174
1.0,46.0,0.146725785
1.0,47.0,0.160406973
1.0,48.0,0.165204954
1.0,49.0,0.169321036
1.0,50.0,0.17107361
1.0,51.0,0.184976955
1.0,52.0,0.190737618
1.0,53.0,0.182169134
1.0,54.0,0.187115219
1.0,55.0,0.184893646
1.0,56.0,0.171178518
1.0,57.0,0.158978378
1.0,58.0,0.159391838
1.0,59.0,0.163921379
1.0,60.0,0.142600447
1.0,61.0,0.123661536
1.0,62.0,0.104815191
1.0,63.0,0.097539539
1.0,64.0,0.099369251
1.0,65.0,0.094836625
1.0,66.0,0.088810608
1.0,67.0,0.064410329
1.0,68.0,0.059865361
1.0,69.0,0.060553431
1.0,70.0,0.055008755
1.0,71.0,0.043496686
1.0,72.0,0.033079977
1.0,73.0,0.020185596
1.0,74.0,0.020855153
1.0,75.0,0.023484015
1.0,76.0,0.018815626
1.0,77.0,0.017670899
1.0,78.0,0.016288586
1.0,79.0,0.010709969
1.0,80.0,0.007430063
1.0,81.0,0.011530717
1.0,82.0,0.0046099
1.0,83.0,0.010808706
1.0,84.0,0.022382485
1.0,85.0,0.020176339
1.0,86.0,0.015005011
1.0,87.0,0.018531758
1.0,88.0,0.015091405
1.0,89.0,0.002894352
1.0,90.0,0.005597266
1.0,91.0,0.005791653
1.0,92.0,0.001783565
1.0,93.0,-0.000512061
1.0,94.0,0.005662061
1.0,95.0,0.003289298
1.0,96.0,0.00494005
1.0,97.0,0.002848069
1.0,98.0,0.00386629
1.0,99.0,6.306e-06
1.0,100.0,-0.003390849
2.0,0.0,-0.094123599
2.0,1.0,-0.047816141
2.0,2.0,-0.045255161
2.0,3.0,-0.072515715
2.0,4.0,-0.080032037
2.0,5.0,-0.081945059
2.0,6.0,-0.090667819
2.0,7.0,-0.096348258
2.0,8.0,-0.110155952
2.0,9.0,-0.120733109
2.0,10.0,-0.128453075
2.0,11.0,-0.138573575
2.0,12.0,-0.155037901
2.0,13.0,-0.164794309
2.0,14.0,-0.176071879
2.0,15.0,-0.178055867
2.0,16.0,-0.186507102
2.0,17.0,-0.190721919
2.0,18.0,-0.187259968
2.0,19.0,-0.179401153
2.0,20.0,-0.167716295
2.0,21.0,-0.166290786
2.0,22.0,-0.153331609
2.0,23.0,-0.146932244
2.0,24.0,-0.149258725
2.0,25.0,-0.14396089
2.0,26.0,-0.135799694
2.0,27.0,-0.121415008
2.0,28.0,-0.110714431
2.0,29.0,-0.098387785
2.0,30.0,-0.086764638
2.0,31.0,-0.060503792
2.0,32.0,-0.047310116
2.0,33.0,-0.033971421
2.0,34.0,-0.010083338
2.0,35.0,0.004230381
2.0,36.0,0.022095532
2.0,37.0,0.048137306
2.0,38.0,0.066925027
2.0,39.0,0.079853348
2.0,40.0,0.090939615
2.0,41.0,0.102217184
2.0,42.0,0.114019292
2.0,43.0,0.124488455
2.0,44.0,0.130668748
2.0,45.0,0.141609996
2.0,46.0,0.158922839
2.0,47.0,0.171005729
2.0,48.0,0.177078029
2.0,49.0,0.181928463
2.0,50.0,0.189043668
2.0,51.0,0.187794033
2.0,52.0,0.191950227
2.0,53.0,0.196371774
2.0,54.0,0.19074996
2.0,55.0,0.18411301
2.0,56.0,0.178747294
2.0,57.0,0.16589611
2.0,58.0,0.157522014
2.0,59.0,0.135534611
2.0,60.0,0.117542954
2.0,61.0,0.117243658
2.0,62.0,0.110776412
2.0,63.0,0.096512061
2.0,64.0,0.090356452
2.0,65.0,0.079976769
2.0,66.0,0.079014087
2.0,67.0,0.07102568
2.0,68.0,0.054589125
2.0,69.0,0.035125675
2.0,70.0,0.026785519
2.0,71.0,0.020660766
2.0,72.0,0.01693346
2.0,73.0,0.017640043
2.0,74.0,0.015628285
2.0,75.0,0.01672673
2.0,76.0,0.017362347
2.0,77.0,0.013702922
2.0,78.0,0.012098453
2.0,79.0,0.016976657
2.0,80.0,0.022555274
2.0,81.0,0.021308725
2.0,82.0,0.016495316
2.0,83.0,0.008263153
2.0,84.0,0.002372899
2.0,85.0,-0.000499719
2.0,86.0,0.004616071
2.0,87.0,0.01481988
2.0,88.0,0.019158118
2.0,89.0,0.021500027
2.0,90.0,0.030528253
2.0,91.0,0.024557775
2.0,92.0,0.017590675
2.0,93.0,0.019821505
2.0,94.0,0.015952265
2.0,95.0,0.010185431
2.0,96.0,0.012521169
2.0,97.0,0.013335745
2.0,98.0,0.02300576
2.0,99.0,0.005591095
2.0,100.0,-0.004989148
3.0,0.0,-0.121584712
3.0,1.0,-0.071216712
3.0,2.0,-0.053653942
3.0,3.0,-0.067834984
3.0,4.0,-0.087150328
3.0,5.0,-0.098042207
3.0,6.0,-0.109177843
3.0,7.0,-0.116317732
3.0,8.0,-0.139965144
3.0,9.0,-0.149422258
3.0,10.0,-0.151026727
3.0,11.0,-0.154846599
3.0,12.0,-0.17119676
3.0,13.0,-0.188778043
3.0,14.0,-0.186849594
3.0,15.0,-0.191416161
3.0,16.0,-0.19518975
3.0,17.0,-0.198697984
3.0,18.0,-0.202443803
3.0,19.0,-0.206458063
3.0,20.0,-0.202437632
3.0,21.0,-0.194899711
3.0,22.0,-0.190888537
3.0,23.0,-0.187904841
3.0,24.0,-0.182881618
3.0,25.0,-0.17435016
3.0,26.0,-0.157944459
3.0,27.0,-0.139517744
3.0,28.0,-0.115216202
3.0,29.0,-0.100131103
3.0,30.0,-0.080954607
3.0,31.0,-0.064126191
3.0,32.0,-0.053388587
3.0,33.0,-0.040164056
3.0,34.0,-0.018482119
3.0,35.0,-0.000379383
3.0,36.0,0.014505157
3.0,37.0,0.04056853
3.0,38.0,0.057322894
3.0,39.0,0.066366548
3.0,40.0,0.081963843
3.0,41.0,0.104503553
3.0,42.0,0.123174024
3.0,43.0,0.143896365
3.0,44.0,0.158626629
3.0,45.0,0.164856291
3.0,46.0,0.181589056
3.0,47.0,0.191996509
3.0,48.0,0.191616991
3.0,49.0,0.192619784
3.0,50.0,0.190802414
3.0,51.0,0.205029738
3.0,52.0,0.212120259
3.0,53.0,0.207951724
3.0,54.0,0.19679449
3.0,55.0,0.190910407
3.0,56.0,0.188620952
3.0,57.0,0.189932298
3.0,58.0,0.187516337
3.0,59.0,0.175717315
3.0,60.0,0.158925925
3.0,61.0,0.151875515
3.0,62.0,0.143627925
3.0,63.0,0.122597033
3.0,64.0,0.108341938
3.0,65.0,0.08861622
3.0,66.0,0.075552136
3.0,67.0,0.060497892
3.0,68.0,0.049007422
3.0,69.0,0.037881043
3.0,70.0,0.028621403
3.0,71.0,0.019121092
3.0,72.0,0.011290047
3.0,73.0,0.012249643
3.0,74.0,0.015224083
3.0,75.0,0.014431104
3.0,76.0,0.014036158
3.0,77.0,0.025912318
3.0,78.0,0.026313435
3.0,79.0,0.021851776
3.0,80.0,0.019932583
3.0,81.0,0.013817086
3.0,82.0,0.009127098
3.0,83.0,0.00952513
3.0,84.0,0.007124597
3.0,85.0,0.00116029
3.0,86.0,0.005165293
3.0,87.0,-0.002810772
3.0,88.0,0.010697627
3.0,89.0,-0.000126371
3.0,90.0,0.005183806
3.0,91.0,0.010222457
3.0,92.0,0.006816045
3.0,93.0,0.014582295
3.0,94.0,0.017516623
3.0,95.0,0.020231879
3.0,96.0,0.02155248
3.0,97.0,0.015588174
3.0,98.0,0.016819295
3.0,99.0,0.013240094
3.0,100.0,0.015939923
4.0,0.0,-0.12588901
4.0,1.0,-0.064595189
4.0,2.0,-0.046480112
4.0,3.0,-0.074950189
4.0,4.0,-0.103818298
4.0,5.0,-0.11963775
4.0,6.0,-0.121075601
4.0,7.0,-0.133195517
4.0,8.0,-0.152125172
4.0,9.0,-0.155087269
4.0,10.0,-0.165315762
4.0,11.0,-0.17515548
4.0,12.0,-0.187346362
4.0,13.0,-0.198994194
4.0,14.0,-0.200179033
4.0,15.0,-0.207544165
4.0,16.0,-0.21489387
4.0,17.0,-0.224992771
4.0,18.0,-0.226085044
4.0,19.0,-0.231028045
4.0,20.0,-0.233487203
4.0,21.0,-0.22617761
4.0,22.0,-0.214949409
4.0,23.0,-0.213196834
4.0,24.0,-0.211478201
4.0,25.0,-0.204591324
4.0,26.0,-0.188380011
4.0,27.0,-0.169700284
4.0,28.0,-0.156867613
4.0,29.0,-0.129011554
4.0,30.0,-0.10493217
4.0,31.0,-0.08918677
4.0,32.0,-0.075076695
4.0,33.0,-0.051879769
4.0,34.0,-0.032700187
4.0,35.0,-0.013199712
4.0,36.0,0.011462836
4.0,37.0,0.030370892
4.0,38.0,0.049439395
4.0,39.0,0.06920831
4.0,40.0,0.080032308
4.0,41.0,0.102470197
4.0,42.0,0.121196207
4.0,43.0,0.139514929
4.0,44.0,0.156337175
4.0,45.0,0.16414045
4.0,46.0,0.171132235
4.0,47.0,0.184955357
4.0,48.0,0.19830948
4.0,49.0,0.200568079
4.0,50.0,0.204477431
4.0,51.0,0.207445699
4.0,52.0,0.215653178
4.0,53.0,0.220531382
4.0,54.0,0.20860894
4.0,55.0,0.207365476
4.0,56.0,0.206520044
4.0,57.0,0.195588053
4.0,58.0,0.187497824
4.0,59.0,0.171406846
4.0,60.0,0.167253738
4.0,61.0,0.157376994
4.0,62.0,0.144359193
4.0,63.0,0.130863136
4.0,64.0,0.120267466
4.0,65.0,0.106459772
4.0,66.0,0.083938574
4.0,67.0,0.071652041
4.0,68.0,0.057143934
4.0,69.0,0.047004921
4.0,70.0,0.048297753
4.0,71.0,0.038973317
4.0,72.0,0.036066758
4.0,73.0,0.037893385
4.0,74.0,0.035289208
4.0,75.0,0.028966981
4.0,76.0,0.031065133
4.0,77.0,0.033999461
4.0,78.0,0.031274949
4.0,79.0,0.015387615
4.0,80.0,0.006492066
4.0,81.0,0.011919492
4.0,82.0,0.010037326
4.0,83.0,0.015375273
4.0,84.0,0.011499862
4.0,85.0,0.008485311
4.0,86.0,0.010845732
4.0,87.0,0.006495151
4.0,88.0,-0.001369835
4.0,89.0,-0.003199547
4.0,90.0,-0.003511184
4.0,91.0,-0.007195293
4.0,92.0,-0.011925393
4.0,93.0,-0.00946932
4.0,94.0,-0.008463441
4.0,95.0,-0.001993109
4.0,96.0,-0.002409654
4.0,97.0,-0.001045855
4.0,98.0,0.000771515
4.0,99.0,0.008803119
4.0,100.0,-0.002301661
5.0,0.0,-0.112818754
5.0,1.0,-0.046335092
5.0,2.0,-0.021916301
5.0,3.0,-0.039867846
5.0,4.0,-0.060019366
5.0,5.0,-0.085598312
5.0,6.0,-0.083892021
5.0,7.0,-0.101942302
5.0,8.0,-0.130304386
5.0,9.0,-0.146105325
5.0,10.0,-0.166426549
5.0,11.0,-0.172190297
5.0,12.0,-0.181733805
5.0,13.0,-0.188907635
5.0,14.0,-0.200718999
5.0,15.0,-0.204674633
5.0,16.0,-0.211786753
5.0,17.0,-0.223129118
5.0,18.0,-0.235856881
5.0,19.0,-0.230142501
5.0,20.0,-0.243151046
5.0,21.0,-0.241919924
5.0,22.0,-0.235323086
5.0,23.0,-0.22766483
5.0,24.0,-0.21054946
5.0,25.0,-0.201663167
5.0,26.0,-0.185189585
5.0,27.0,-0.16351999
5.0,28.0,-0.140582248
5.0,29.0,-0.121547686
5.0,30.0,-0.103676364
5.0,31.0,-0.084067895
5.0,32.0,-0.05638154
5.0,33.0,-0.027963917
5.0,34.0,-0.009429208
5.0,35.0,0.003980454
5.0,36.0,0.037433643
5.0,37.0,0.055656714
5.0,38.0,0.086450186
5.0,39.0,0.104876901
5.0,40.0,0.122630973
5.0,41.0,0.143735918
5.0,42.0,0.164248444
5.0,43.0,0.17646401
