x,y,z
0.0,1.0,0.03309849
0.0,2.0,0.019694998
0.0,3.0,0.004711722
0.0,4.0,-0.015868685
0.0,5.0,-0.028084252
0.0,6.0,-0.038016535
0.0,7.0,-0.05150025
0.0,8.0,-0.065638095
0.0,9.0,-0.084607861
0.0,10.0,-0.10231565
0.0,11.0,-0.107212368
0.0,12.0,-0.115771595
0.0,13.0,-0.11698729
0.0,14.0,-0.12675604
0.0,15.0,-0.123149069
0.0,16.0,-0.13609899
0.0,17.0,-0.146318226
0.0,18.0,-0.150199808
0.0,19.0,-0.154121502
0.0,20.0,-0.150067131
0.0,21.0,-0.14315557
0.0,22.0,-0.139795441
0.0,23.0,-0.129415757
0.0,24.0,-0.117119967
0.0,25.0,-0.109325948
0.0,26.0,-0.090868377
0.0,27.0,-0.083222463
0.0,28.0,-0.068217588
0.0,29.0,-0.057430616
0.0,30.0,-0.045933975
0.0,31.0,-0.039806136
0.0,32.0,-0.026396473
0.0,33.0,-0.005908632
0.0,34.0,0.019840018
0.0,35.0,0.036597468
0.0,36.0,0.057069881
0.0,37.0,0.073438556
0.0,38.0,0.089298119
0.0,39.0,0.114565429
0.0,40.0,0.124704442
0.0,41.0,0.140557834
0.0,42.0,0.163378327
0.0,43.0,0.172215252
0.0,44.0,0.186840608
0.0,45.0,0.201604813
0.0,46.0,0.201089532
0.0,47.0,0.200836519
0.0,48.0,0.197007391
0.0,49.0,0.203641255
0.0,50.0,0.211111295
0.0,51.0,0.221938379
0.0,52.0,0.22751391
0.0,53.0,0.223194184
0.0,54.0,0.206884135
0.0,55.0,0.198584091
0.0,56.0,0.195763927
0.0,57.0,0.203110546
0.0,58.0,0.201003137
0.0,59.0,0.192406883
0.0,60.0,0.173489571
0.0,61.0,0.149660113
0.0,62.0,0.136139372
0.0,63.0,0.126558838
0.0,64.0,0.115423203
0.0,65.0,0.109872355
0.0,66.0,0.099727171
0.0,67.0,0.08591022
0.0,68.0,0.07840624
0.0,69.0,0.070825122
0.0,70.0,0.055647457
0.0,71.0,0.058085017
0.0,72.0,0.056011548
0.0,73.0,0.045823167
0.0,74.0,0.035801404
0.0,75.0,0.031429224
0.0,76.0,0.027782142
0.0,77.0,0.032259229
0.0,78.0,0.028207943
0.0,79.0,0.03652033
0.0,80.0,0.028220285
0.0,81.0,0.034357381
0.0,82.0,0.023456245
0.0,83.0,0.019395703
0.0,84.0,0.021996795
0.0,85.0,0.026396744
0.0,86.0,0.03066093
0.0,87.0,0.038655508
0.0,88.0,0.029645795
0.0,89.0,0.025005175
0.0,90.0,0.021716013
0.0,91.0,0.004387742
0.0,92.0,0.008124305
0.0,93.0,0.003705843
0.0,94.0,0.005967528
0.0,95.0,0.012622991
0.0,96.0,0.010154576
0.0,97.0,0.00142873
0.0,98.0,-0.001888202
0.0,99.0,0.007846608
0.0,100.0,0.00770776
1.0,0.0,-0.129357132
1.0,1.0,-0.061559039
1.0,2.0,-0.036520059
1.0,3.0,-0.061114725
1.0,4.0,-0.087283005
1.0,5.0,-0.096672237
1.0,6.0,-0.100680326
1.0,7.0,-0.113525338
1.0,8.0,-0.124858447
1.0,9.0,-0.137768255
1.0,10.0,-0.147586374
1.0,11.0,-0.152196138
1.0,12.0,-0.158194386
1.0,13.0,-0.162955341
1.0,14.0,-0.16714856
1.0,15.0,-0.180354578
1.0,16.0,-0.173939786
1.0,17.0,-0.168990614
1.0,18.0,-0.173782424
1.0,19.0,-0.173779339
1.0,20.0,-0.171980482
1.0,21.0,-0.173652832
1.0,22.0,-0.171742897
1.0,23.0,-0.161212023
1.0,24.0,-0.151535838
1.0,25.0,-0.142100323
1.0,26.0,-0.127474966
1.0,27.0,-0.116067805
1.0,28.0,-0.097619491
1.0,29.0,-0.075807963
1.0,30.0,-0.059226388
1.0,31.0,-0.057637346
1.0,32.0,-0.039315538
1.0,33.0,-0.022008866
1.0,34.0,0.001968696
1.0,35.0,0.024054836
1.0,36.0,0.032194433
1.0,37.0,0.044311263
1.0,38.0,0.066116621
1.0,39.0,0.090862477
1.0,40.0,0.100202341
1.0,41.0,0.112075415
1.0,42.0,0.125704149
1.0,43.0,0.14258502
1.0,44.0,0.152184067
1.0,45.0,0.16095311
