x,y,z
0.0,1.0,0.029485348
0.0,2.0,0.016587882
0.0,3.0,0.009321486
0.0,4.0,-0.005596995
0.0,5.0,-0.020364285
0.0,6.0,-0.031833156
0.0,7.0,-0.049321874
0.0,8.0,-0.055715068
0.0,9.0,-0.063592396
0.0,10.0,-0.082710267
0.0,11.0,-0.091173844
0.0,12.0,-0.09397858
0.0,13.0,-0.104888972
0.0,14.0,-0.111035325
0.0,15.0,-0.103003721
0.0,16.0,-0.105141985
0.0,17.0,-0.105243807
0.0,18.0,-0.101099956
0.0,19.0,-0.10079449
0.0,20.0,-0.101670777
0.0,21.0,-0.10755486
0.0,22.0,-0.103818298
0.0,23.0,-0.093583633
0.0,24.0,-0.092528386
0.0,25.0,-0.083873508
0.0,26.0,-0.068967369
0.0,27.0,-0.053169515
0.0,28.0,-0.03506678
0.0,29.0,-0.021169605
0.0,30.0,-0.008327678
0.0,31.0,0.012413175
0.0,32.0,0.024980491
0.0,33.0,0.035458911
0.0,34.0,0.036767171
0.0,35.0,0.048211358
0.0,36.0,0.054484217
0.0,37.0,0.069538461
0.0,38.0,0.077807649
0.0,39.0,0.091525864
0.0,40.0,0.103932733
0.0,41.0,0.126265714
0.0,42.0,0.152751803
0.0,43.0,0.169543193
0.0,44.0,0.174264036
0.0,45.0,0.184301227
0.0,46.0,0.198429815
0.0,47.0,0.192857369
0.0,48.0,0.201231465
0.0,49.0,0.194292135
0.0,50.0,0.190367356
0.0,51.0,0.19616813
0.0,52.0,0.207303765
0.0,53.0,0.210679322
0.0,54.0,0.218877544
0.0,55.0,0.208291131
0.0,56.0,0.19693951
0.0,57.0,0.196344005
0.0,58.0,0.196961108
0.0,59.0,0.188722774
0.0,60.0,0.18184824
0.0,61.0,0.167071693
0.0,62.0,0.154451923
0.0,63.0,0.147404599
0.0,64.0,0.139659949
0.0,65.0,0.123442465
0.0,66.0,0.104571435
0.0,67.0,0.094450935
0.0,68.0,0.089983105
0.0,69.0,0.087206138
0.0,70.0,0.075916227
0.0,71.0,0.072969557
0.0,72.0,0.066422087
0.0,73.0,0.066051825
0.0,74.0,0.05509515
0.0,75.0,0.053308634
0.0,76.0,0.047674478
0.0,77.0,0.041845934
0.0,78.0,0.040124215
0.0,79.0,0.035474339
0.0,80.0,0.029312559
0.0,81.0,0.036628323
0.0,82.0,0.032419676
0.0,83.0,0.018507074
0.0,84.0,0.024255394
0.0,85.0,0.031743947
0.0,86.0,0.023252601
0.0,87.0,0.018855738
0.0,88.0,0.026199271
0.0,89.0,0.023338996
0.0,90.0,0.018719975
0.0,91.0,0.011644881
0.0,92.0,0.01104012
0.0,93.0,0.01592141
0.0,94.0,0.019118007
0.0,95.0,0.016229961
0.0,96.0,0.015943008
0.0,97.0,0.025406293
0.0,98.0,0.032570866
0.0,99.0,0.039991538
0.0,100.0,0.036742487
1.0,0.0,-0.104645216
1.0,1.0,-0.049399012
1.0,2.0,-0.020913507
