x,y,z
0.0,0.0,0.037603346
0.0,1.0,0.031086732
0.0,2.0,0.02449915
0.0,3.0,0.005538641
0.0,4.0,-0.010848547
0.0,5.0,-0.015205299
0.0,6.0,-0.026723538
0.0,7.0,-0.03483228
0.0,8.0,-0.039691972
0.0,9.0,-0.04986184
0.0,10.0,-0.047964246
0.0,11.0,-0.073984421
0.0,12.0,-0.089134316
0.0,13.0,-0.096940677
0.0,14.0,-0.10496611
0.0,15.0,-0.107397499
0.0,16.0,-0.107622742
0.0,17.0,-0.113139648
0.0,18.0,-0.11972723
0.0,19.0,-0.118249266
0.0,20.0,-0.120983036
0.0,21.0,-0.119754999
0.0,22.0,-0.110782312
0.0,23.0,-0.099007975
0.0,24.0,-0.091741579
0.0,25.0,-0.090192649
0.0,26.0,-0.083244062
0.0,27.0,-0.073287094
0.0,28.0,-0.056579013
0.0,29.0,-0.036513888
0.0,30.0,-0.016519729
0.0,31.0,-0.0066399
0.0,32.0,0.007488688
0.0,33.0,0.028238799
0.0,34.0,0.04429275
0.0,35.0,0.049035192
0.0,36.0,0.057578992
0.0,37.0,0.074280902
0.0,38.0,0.095709826
0.0,39.0,0.10228198
0.0,40.0,0.113294195
0.0,41.0,0.126561924
0.0,42.0,0.142220929
0.0,43.0,0.149225055
0.0,44.0,0.150659821
0.0,45.0,0.160410059
0.0,46.0,0.166300313
0.0,47.0,0.167944894
0.0,48.0,0.170826769
0.0,49.0,0.188195151
0.0,50.0,0.186383952
0.0,51.0,0.191070854
0.0,52.0,0.193002388
0.0,53.0,0.196489024
0.0,54.0,0.199210451
0.0,55.0,0.191401004
0.0,56.0,0.181363813
0.0,57.0,0.174421397
0.0,58.0,0.172017779
0.0,59.0,0.170080073
0.0,60.0,0.164856291
0.0,61.0,0.152582099
0.0,62.0,0.138129532
0.0,63.0,0.123578227
0.0,64.0,0.122843874
0.0,65.0,0.111220727
0.0,66.0,0.095527781
0.0,67.0,0.085925648
0.0,68.0,0.085003078
0.0,69.0,0.079193047
0.0,70.0,0.065209478
0.0,71.0,0.051167285
0.0,72.0,0.043444233
0.0,73.0,0.04045128
0.0,74.0,0.04069195
0.0,75.0,0.033407042
0.0,76.0,0.024952722
0.0,77.0,0.0234871
0.0,78.0,0.02661273
0.0,79.0,0.024011639
0.0,80.0,0.025869121
0.0,81.0,0.016631079
0.0,82.0,0.018479304
0.0,83.0,0.01371835
0.0,84.0,0.007578168
0.0,85.0,0.005893475
0.0,86.0,0.005202319
0.0,87.0,0.004961649
0.0,88.0,0.006411842
0.0,89.0,0.003671902
0.0,90.0,0.009457249
0.0,91.0,0.007309728
0.0,92.0,0.007942259
