x,y,z
1.0,0.0,0.046959
2.0,0.0,0.046703
3.1,0.0,0.04657
4.1,0.0,0.046996
5.15,0.0,0.046962
6.15,0.0,0.046922
7.2,0.0,0.0465
8.2,0.0,0.046059
9.25,0.0,0.045572
10.25,0.0,0.045024
11.3,0.0,0.044275
12.35,0.0,0.043166
13.35,0.0,0.041694
14.4,0.0,0.040387
15.4,0.0,0.039248
16.4,0.0,0.038613
17.45,0.0,0.038252
18.45,0.0,0.038268
19.45,0.0,0.038268
20.45,0.0,0.038228
21.45,0.0,0.038259
22.5,0.0,0.038379
23.5,0.0,0.038206
24.5,0.0,0.0382
25.55,0.0,0.038249
26.55,0.0,0.038265
27.6,0.0,0.038514
28.65,0.0,0.038875
29.65,0.0,0.039189
30.65,0.0,0.039811
31.7,0.0,0.040634
32.75,0.0,0.041188
33.75,0.0,0.042541
34.75,0.0,0.043225
35.8,0.0,0.043872
36.8,0.0,0.044248
37.8,0.0,0.043832
38.85,0.0,0.042818
39.95,0.0,0.041549
41.0,0.0,0.040267
42.05,0.0,0.039127
43.05,0.0,0.038024
44.15,0.0,0.037063
45.15,0.0,0.036854
46.2,0.0,0.036734
47.2,0.0,0.036903
48.2,0.0,0.036996
49.2,0.0,0.037113
50.25,0.0,0.036774
51.3,0.0,0.035772
52.3,0.0,0.03438
53.35,0.0,0.033339
54.35,0.0,0.031922
55.35,0.0,0.030575
56.35,0.0,0.02974
57.4,0.0,0.028946
58.4,0.0,0.0284
59.45,0.0,0.028447
60.45,0.0,0.028776
61.45,0.0,0.029432
62.5,0.0,0.029901
63.55,0.0,0.02983
64.6,0.0,0.029898
65.6,0.0,0.029845
66.6,0.0,0.029805
67.65,0.0,0.02978
68.7,0.0,0.029429
69.7,0.0,0.02901
70.8,0.0,0.028949
71.85,0.0,0.028872
72.85,0.0,0.029035
74.05,0.0,0.029602
75.1,0.0,0.030276
76.1,0.0,0.030927
77.1,0.0,0.031533
78.1,0.0,0.031857
79.15,0.0,0.032202
80.2,0.0,0.032464
81.2,0.0,0.032528
82.25,0.0,0.032202
83.3,0.0,0.031996
84.3,0.0,0.032079
85.35,0.0,0.032405
86.35,0.0,0.033024
87.4,0.0,0.033702
88.4,0.0,0.034435
89.45,0.0,0.035985
90.45,0.0,0.037649
91.45,0.0,0.039531
92.5,0.0,0.04125
93.5,0.0,0.042553
94.55,0.0,0.043582
95.55,0.0,0.043483
96.55,0.0,0.043447
97.6,0.0,0.043086
98.6,0.0,0.042784
99.65,0.0,0.042365
100.65,0.0,0.042374
101.7,0.0,0.043302
102.75,0.0,0.044238
103.75,0.0,0.045665
104.8,0.0,0.046626
105.85,0.0,0.046456
106.85,0.0,0.046164
107.9,0.0,0.045317
108.9,0.0,0.044426
109.9,0.0,0.043234
110.95,0.0,0.041885
111.95,0.0,0.040267
113.0,0.0,0.038853
114.05,0.0,0.037254
115.05,0.0,0.035846
116.05,0.0,0.034408
117.05,0.0,0.033557
118.1,0.0,0.033015
119.1,0.0,0.032787
120.1,0.0,0.032513
121.1,0.0,0.033052
122.1,0.0,0.033252
123.15,0.0,0.03405
124.15,0.0,0.034531
125.2,0.0,0.035224
126.2,0.0,0.035846
127.25,0.0,0.036601
128.25,0.0,0.037378
129.25,0.0,0.037938
130.25,0.0,0.037507
131.3,0.0,0.037106
132.3,0.0,0.036715
133.35,0.0,0.036013
134.4,0.0,0.035295
135.4,0.0,0.034537
136.45,0.0,0.033967
137.45,0.0,0.0334
138.45,0.0,0.032843
139.5,0.0,0.032535
140.5,0.0,0.032254
141.65,0.0,0.032649
142.65,0.0,0.032596
143.7,0.0,0.032938
144.7,0.0,0.033299
145.8,0.0,0.033317
146.85,0.0,0.033268
147.85,0.0,0.033631
148.9,0.0,0.034137
149.95,0.0,0.034103
151.05,0.0,0.034392
152.05,0.0,0.035249
153.05,0.0,0.035452
154.15,0.0,0.036007
155.15,0.0,0.036623
156.2,0.0,0.037143
157.2,0.0,0.037797
158.3,0.0,0.038283
159.3,0.0,0.038641
160.3,0.0,0.038641
161.35,0.0,0.038138
162.5,0.0,0.037507
163.5,0.0,0.036922
164.55,0.0,0.036416
165.55,0.0,0.035717
166.55,0.0,0.034787
167.7,0.0,0.034337
168.7,0.0,0.034066
169.75,0.0,0.033249
170.85,0.0,0.032695
171.9,0.0,0.03215
172.9,0.0,0.031302
173.9,0.0,0.031016
175.15,0.0,0.031136
176.15,0.0,0.030751
177.2,0.0,0.030138
178.25,0.0,0.029747
179.3,0.0,0.029143
180.35,0.0,0.029297
181.35,0.0,0.029269
182.4,0.0,0.029435
183.4,0.0,0.02974
184.4,0.0,0.029978
185.4,0.0,0.029913
186.4,0.0,0.029894
187.4,0.0,0.029214
188.45,0.0,0.028333
189.45,0.0,0.027639
0.1,9.0,0.045702
0.85,9.0,0.047729
1.9,9.0,0.049703
2.9,9.0,0.051176
3.9,9.0,0.052491
5.0,9.0,0.052803
6.1,9.0,0.052063
7.15,9.0,0.050862
8.15,9.0,0.049445
9.2,9.0,0.048582
10.25,9.0,0.04796
11.25,9.0,0.048089
12.25,9.0,0.048024
13.3,9.0,0.048157
14.3,9.0,0.048847
15.35,9.0,0.049361
16.35,9.0,0.04958
17.4,9.0,0.050221
18.4,9.0,0.050658
19.4,9.0,0.050785
20.45,9.0,0.050671
21.45,9.0,0.050997
22.45,9.0,0.05141
23.5,9.0,0.051684
24.5,9.0,0.052057
25.5,9.0,0.052334
26.5,9.0,0.052532
27.55,9.0,0.05259
28.6,9.0,0.05251
29.55,9.0,0.051946
30.65,9.0,0.051336
31.65,9.0,0.050375
32.7,9.0,0.049069
33.7,9.0,0.047393
34.7,9.0,0.045501
35.7,9.0,0.043283
36.75,9.0,0.040862
37.75,9.0,0.038366
38.75,9.0,0.036136
39.8,9.0,0.03438
40.8,9.0,0.033514
41.85,9.0,0.032294
42.85,9.0,0.031915
43.9,9.0,0.031164
44.9,9.0,0.030354
45.95,9.0,0.029996
46.9,9.0,0.029485
48.0,9.0,0.029867
49.05,9.0,0.029817
50.05,9.0,0.030085
51.1,9.0,0.030323
52.1,9.0,0.029811
53.15,9.0,0.030039
54.2,9.0,0.02991
55.2,9.0,0.029765
56.25,9.0,0.029885
57.3,9.0,0.029879
58.3,9.0,0.030267
59.3,9.0,0.030387
60.3,9.0,0.030948
61.35,9.0,0.031598
62.35,9.0,0.032337
63.35,9.0,0.033249
64.4,9.0,0.03426
65.4,9.0,0.034885
66.45,9.0,0.03523
67.45,9.0,0.035332
68.5,9.0,0.034879
69.5,9.0,0.034583
70.55,9.0,0.034266
71.55,9.0,0.033671
72.55,9.0,0.033363
73.6,9.0,0.033462
74.65,9.0,0.03361
75.65,9.0,0.034078
76.7,9.0,0.034294
77.75,9.0,0.034426
78.8,9.0,0.034611
79.8,9.0,0.034931
80.8,9.0,0.034802
81.8,9.0,0.034291
82.85,9.0,0.034198
83.9,9.0,0.033474
84.9,9.0,0.032581
85.95,9.0,0.032227
86.95,9.0,0.032276
88.0,9.0,0.032824
89.05,9.0,0.034044
90.1,9.0,0.035403
91.1,9.0,0.037642
92.1,9.0,0.039953
93.1,9.0,0.041928
94.1,9.0,0.043788
95.15,9.0,0.044935
96.2,9.0,0.045825
97.2,9.0,0.046632
98.2,9.0,0.046823
99.25,9.0,0.047054
100.25,9.0,0.047877
101.3,9.0,0.048243
102.3,9.0,0.048872
103.35,9.0,0.048859
104.35,9.0,0.048413
105.4,9.0,0.047744
106.5,9.0,0.046469
107.55,9.0,0.045079
108.55,9.0,0.043311
109.6,9.0,0.041533
110.8,9.0,0.039386
111.8,9.0,0.037337
112.85,9.0,0.035581
113.85,9.0,0.034241
115.0,9.0,0.032994
116.05,9.0,0.03271
117.05,9.0,0.033086
118.1,9.0,0.033847
119.25,9.0,0.034226
120.25,9.0,0.034975
121.25,9.0,0.035298
122.3,9.0,0.035655
123.3,9.0,0.035572
124.3,9.0,0.035677
125.3,9.0,0.035668
126.3,9.0,0.03536
127.35,9.0,0.034907
128.35,9.0,0.034238
129.4,9.0,0.034106
130.45,9.0,0.033188
131.45,9.0,0.032291
132.5,9.0,0.031463
133.5,9.0,0.030917
134.5,9.0,0.030711
135.55,9.0,0.030736
136.55,9.0,0.0306
137.6,9.0,0.030689
138.6,9.0,0.030406
139.65,9.0,0.030175
140.65,9.0,0.030144
141.7,9.0,0.030769
142.7,9.0,0.031536
143.7,9.0,0.032079
144.75,9.0,0.032889
145.75,9.0,0.033659
146.75,9.0,0.033983
147.75,9.0,0.034257
148.95,9.0,0.033995
149.95,9.0,0.034106
151.0,9.0,0.034171
152.0,9.0,0.034423
153.05,9.0,0.034728
154.1,9.0,0.035375
155.15,9.0,0.035615
156.2,9.0,0.036299
157.2,9.0,0.037174
158.25,9.0,0.03776
159.25,9.0,0.038342
160.3,9.0,0.038693
161.35,9.0,0.038785
162.35,9.0,0.038705
163.4,9.0,0.038228
164.4,9.0,0.037938
165.4,9.0,0.037578
166.45,9.0,0.037091
167.45,9.0,0.036604
168.5,9.0,0.036136
169.5,9.0,0.03532
170.55,9.0,0.034898
171.6,9.0,0.034087
172.65,9.0,0.033792
173.65,9.0,0.033296
174.65,9.0,0.033406
175.7,9.0,0.033785
176.7,9.0,0.033724
177.75,9.0,0.033416
178.75,9.0,0.032889
179.8,9.0,0.032553
180.85,9.0,0.032365
181.85,9.0,0.031617
182.9,9.0,0.031059
183.9,9.0,0.030323
184.95,9.0,0.029534
185.95,9.0,0.028413
186.95,9.0,0.027297
187.95,9.0,0.026022
189.0,9.0,0.025791
0.05,18.0,0.062017
0.95,18.0,0.064371
2.05,18.0,0.066795
3.05,18.0,0.068329
4.1,18.0,0.068788
5.1,18.0,0.068348
6.15,18.0,0.067153
7.25,18.0,0.065193
8.25,18.0,0.063819
9.3,18.0,0.061703
10.3,18.0,0.05975
11.3,18.0,0.057951
12.3,18.0,0.05601
13.35,18.0,0.054593
14.45,18.0,0.053496
15.5,18.0,0.052997
16.55,18.0,0.052926
17.55,18.0,0.052883
18.55,18.0,0.052929
19.4,18.0,0.052522
20.6,18.0,0.052618
21.6,18.0,0.052137
22.65,18.0,0.051413
23.55,18.0,0.050412
24.7,18.0,0.049694
25.75,18.0,0.048844
