x,y,z,
146.83,165.38,0.055196,
150.33,165.38,0.055058,
154.18,165.38,0.055036,
157.68,165.38,0.055045,
161.18,165.38,0.055092,
164.85,165.38,0.055224,
168.35,165.38,0.0554,
171.85,165.38,0.055495,
175.35,165.38,0.05552,
178.85,165.38,0.055421,
182.53,165.38,0.055113,
186.03,165.38,0.054306,
189.53,165.38,0.054078,
193.03,165.38,0.05341,
196.18,165.38,0.052775,
200.2,165.38,0.052451,
203.7,165.38,0.052134,
207.2,165.38,0.051906,
210.7,165.38,0.05166,
214.2,165.38,0.051389,
217.7,165.38,0.050967,
221.38,165.38,0.050655,
224.88,165.38,0.050628,
228.38,165.38,0.050458,
231.88,165.38,0.050323,
235.55,165.38,0.050258,
239.05,165.38,0.049894,
242.55,165.38,0.049864,
246.05,165.38,0.049435,
249.55,165.38,0.048924,
253.23,165.38,0.048243,
256.9,165.38,0.047334,
260.4,165.38,0.046983,
264.08,165.38,0.046272,
267.4,165.38,0.045615,
270.9,165.38,0.044392,
274.75,165.38,0.043551,
278.25,165.38,0.042143,
281.93,165.38,0.040544,
285.43,165.38,0.038736,
288.93,165.38,0.036577,
292.43,165.38,0.034171,
295.93,165.38,0.031102,
299.43,165.38,0.026965,
303.1,165.38,0.021678,
306.6,165.38,0.015563,
310.1,165.38,0.007938,
313.6,165.38,-0.000586,
317.28,165.38,-0.01062,
320.78,165.38,-0.021818,
324.28,165.38,-0.034138,
327.95,165.38,-0.047019,
331.63,165.38,-0.061667,
335.13,165.38,-0.073676,
338.63,165.38,-0.084785,
342.13,165.38,-0.09289,
345.8,165.38,-0.096452,
349.48,165.38,-0.094012,
352.98,165.38,-0.084874,
356.65,165.38,-0.06911,
360.68,165.38,-0.042136,
364.18,165.38,-0.012216,
367.85,165.38,0.022368,
371.35,165.38,0.058031,
375.03,165.38,0.098151,
378.53,165.38,0.131324,
382.2,165.38,0.161056,
385.7,165.38,0.185794,
389.73,165.38,0.207297,
393.23,165.38,0.217852,
396.9,165.38,0.22243,
400.4,165.38,0.220914,
404.43,165.38,0.213012,
407.93,165.38,0.203123,
411.43,165.38,0.190664,
415.1,165.38,0.176416,
418.95,165.38,0.159993,
422.45,165.38,0.146151,
425.95,165.38,0.132488,
429.63,165.38,0.119531,
433.13,165.38,0.107689,
436.45,165.38,0.097048,
440.13,165.38,0.087877,
443.63,165.38,0.080181,
447.13,165.38,0.073188,
450.63,165.38,0.068009,
454.3,165.38,0.063292,
457.8,165.38,0.059429,
461.3,165.38,0.056241,
464.98,165.38,0.05348,
468.48,165.38,0.050785,
471.98,165.38,0.048437,
475.65,165.38,0.046127,
478.98,165.38,0.044155,
482.65,165.38,0.042716,
486.15,165.38,0.041386,
489.83,165.38,0.040166,
493.33,165.38,0.039516,
496.83,165.38,0.038798,
500.33,165.38,0.038209,
503.83,165.38,0.037655,
507.5,165.38,0.036959,
510.83,165.38,0.036185,
514.5,165.38,0.035353,
518,165.38,0.03483,
521.5,165.38,0.034328,
524.83,165.38,0.033875,
528.68,165.38,0.033271,
532.18,165.38,0.032445,
535.68,165.38,0.0319,
539.35,165.38,0.031459,
543.03,165.38,0.030985,
546.53,165.38,0.031031,
550.2,165.38,0.030548,
553.7,165.38,0.029861,
557.2,165.38,0.029414,
560.7,165.38,0.029389,
564.2,165.38,0.029882,
567.88,165.38,0.030196,
571.38,165.38,0.030615,
575.05,165.38,0.030637,
578.55,165.38,0.030446,
582.05,165.38,0.029768,
585.55,165.38,0.029097,
589.23,165.38,0.028604,
592.73,165.38,0.027975,
596.23,165.38,0.027569,
599.9,165.38,0.027131,
603.4,165.38,0.027288,
606.9,165.38,0.026789,
610.58,165.38,0.026771,
614.78,165.38,0.026786,
618.28,165.38,0.026792,
621.95,165.38,0.02645,
625.45,165.38,0.025985,
629.3,165.38,0.025335,
632.8,165.38,0.02495,
636.3,165.38,0.024152,
639.98,165.38,0.023881,
644,165.38,0.023502,
647.5,165.38,0.02308,
651.18,165.38,0.023065,
654.68,165.38,0.023034,
658.53,165.38,0.023095,
662.2,165.38,0.023052,
665.7,165.38,0.02308,
669.2,165.38,0.023034,
672.88,165.38,0.022978,
676.38,165.38,0.023028,
680.05,165.38,0.023006,
683.55,165.38,0.023031,
687.05,165.38,0.023077,
690.73,165.38,0.02344,
694.23,165.38,0.022963,
697.9,165.38,0.022676,
701.4,165.38,0.022313,
704.9,165.38,0.022023,
708.4,165.38,0.021537,
12.6,198.45,0.052433,
16.1,198.45,0.052482,
19.6,198.45,0.052362,
23.28,198.45,0.052427,
26.78,198.45,0.052227,
30.45,198.45,0.052156,
34.13,198.45,0.052054,
37.45,198.45,0.052116,
41.3,198.45,0.052476,
44.8,198.45,0.053148,
48.3,198.45,0.053838,
51.98,198.45,0.054288,
55.48,198.45,0.055064,
58.98,198.45,0.055381,
62.65,198.45,0.055785,
66.15,198.45,0.055742,
69.83,198.45,0.055819,
73.33,198.45,0.055791,
76.83,198.45,0.055822,
80.5,198.45,0.055353,
84,198.45,0.05527,
87.5,198.45,0.055098,
91,198.45,0.05507,
94.5,198.45,0.055446,
98.18,198.45,0.05543,
101.68,198.45,0.055418,
105.18,198.45,0.055634,
108.68,198.45,0.055779,
112.18,198.45,0.055772,
115.85,198.45,0.055846,
119.35,198.45,0.056121,
123.03,198.45,0.056081,
126.88,198.45,0.05617,
130.55,198.45,0.056176,
134.05,198.45,0.056142,
137.73,198.45,0.05609,
141.4,198.45,0.05552,
144.9,198.45,0.055446,
148.4,198.45,0.055082,
152.08,198.45,0.054999,
155.58,198.45,0.054657,
159.08,198.45,0.054602,
162.75,198.45,0.054281,
166.43,198.45,0.054331,
169.93,198.45,0.05467,
173.43,198.45,0.054697,
177.1,198.45,0.054722,
180.6,198.45,0.055129,
184.28,198.45,0.055033,
187.78,198.45,0.054975,
191.28,198.45,0.054676,
194.78,198.45,0.054707,
198.45,198.45,0.05471,
201.95,198.45,0.054312,
205.63,198.45,0.054254,
209.3,198.45,0.054734,
212.8,198.45,0.054694,
216.3,198.45,0.054685,
219.98,198.45,0.054682,
223.48,198.45,0.05471,
226.98,198.45,0.054762,
230.65,198.45,0.05426,
234.15,198.45,0.054361,
237.65,198.45,0.053998,
241.15,198.45,0.053397,
244.65,198.45,0.052756,
248.33,198.45,0.052183,
251.83,198.45,0.05137,
255.33,198.45,0.050289,
258.83,198.45,0.049192,
262.5,198.45,0.047991,
266,198.45,0.046764,
269.5,198.45,0.045699,
273,198.45,0.044402,
276.68,198.45,0.043428,
280.18,198.45,0.041857,
283.85,198.45,0.040055,
287.35,198.45,0.037784,
290.85,198.45,0.035144,
294.35,198.45,0.03211,
298.03,198.45,0.028394,
301.53,198.45,0.023721,
305.03,198.45,0.018437,
308.53,198.45,0.012492,
312.03,198.45,0.005153,
315.7,198.45,-0.004338,
319.38,198.45,-0.01424,
322.88,198.45,-0.025796,
326.38,198.45,-0.037761,
330.05,198.45,-0.048984,
333.55,198.45,-0.060247,
337.05,198.45,-0.070324,
340.55,198.45,-0.07802,
344.23,198.45,-0.082896,
347.73,198.45,-0.083864,
351.23,198.45,-0.07972,
354.9,198.45,-0.070552,
358.4,198.45,-0.055611,
362.08,198.45,-0.036214,
365.58,198.45,-0.012675,
369.08,198.45,0.013696,
372.75,198.45,0.040658,
376.25,198.45,0.065751,
379.93,198.45,0.089392,
383.43,198.45,0.107781,
386.93,198.45,0.120458,
390.43,198.45,0.127377,
393.93,198.45,0.128862,
397.43,198.45,0.124864,
401.1,198.45,0.116626,
404.6,198.45,0.104897,
408.1,198.45,0.090794,
411.6,198.45,0.075467,
415.28,198.45,0.060079,
418.78,198.45,0.045689,
422.28,198.45,0.032433,
425.78,198.45,0.020178,
429.45,198.45,0.009124,
432.95,198.45,-0.000321,
436.45,198.45,-0.008584,
439.95,198.45,-0.016107,
443.45,198.45,-0.022351,
447.13,198.45,-0.027884,
450.63,198.45,-0.032696,
454.3,198.45,-0.036473,
457.8,198.45,-0.040327,
461.3,198.45,-0.043685,
464.98,198.45,-0.046402,
468.48,198.45,-0.0485,
471.98,198.45,-0.05102,
475.48,198.45,-0.053254,
479.15,198.45,-0.055454,
482.65,198.45,-0.057296,
486.15,198.45,-0.058793,
489.83,198.45,-0.059856,
493.33,198.45,-0.061307,
496.83,198.45,-0.062933,
500.33,198.45,-0.06472,
504,198.45,-0.066572,
507.5,198.45,-0.068383,
511,198.45,-0.069991,
514.5,198.45,-0.07168,
518,198.45,-0.07298,
521.68,198.45,-0.074582,
525.18,198.45,-0.076076,
528.33,198.45,-0.077511,
532.18,198.45,-0.078885,
535.85,198.45,-0.07997,
539.53,198.45,-0.08045,
543.03,198.45,-0.080777,
546.7,198.45,-0.080805,
550.2,198.45,-0.080792,
553.7,198.45,-0.081393,
557.38,198.45,-0.082139,
560.88,198.45,-0.083146,
564.38,198.45,-0.083892,
567.88,198.45,-0.084246,
571.38,198.45,-0.084597,
575.05,198.45,-0.085133,
578.73,198.45,-0.085949,
582.05,198.45,-0.08692,
585.73,198.45,-0.088072,
589.23,198.45,-0.089175,
592.9,198.45,-0.090715,
596.4,198.45,-0.092108,
599.9,198.45,-0.093479,
603.4,198.45,-0.094631,
607.08,198.45,-0.09574,
610.75,198.45,-0.096972,
614.25,198.45,-0.097712,
617.93,198.45,-0.099055,
621.43,198.45,-0.100432,
625.1,198.45,-0.101741,
628.6,198.45,-0.102884,
632.1,198.45,-0.103928,
635.78,198.45,-0.104628,
639.28,198.45,-0.10546,
642.95,198.45,-0.10663,
646.28,198.45,-0.10785,
649.95,198.45,-0.109092,
653.45,198.45,-0.110278,
656.95,198.45,-0.111224,
660.63,198.45,-0.112696,
664.13,198.45,-0.114314,
667.63,198.45,-0.115663,
671.13,198.45,-0.11692,
674.63,198.45,-0.118106,
678.13,198.45,-0.119421,
681.8,198.45,-0.120684,
685.3,198.45,-0.122043,
688.98,198.45,-0.123211,
692.48,198.45,-0.123882,
695.98,198.45,-0.124366,
699.48,198.45,-0.12493,
702.98,198.45,-0.125389,
706.48,198.45,-0.125959,
710.15,198.45,-0.126316,
12.6,231.53,0.054694,
16.1,231.53,0.053921,
19.78,231.53,0.053533,
23.45,231.53,0.053138,
26.95,231.53,0.05328,
30.45,231.53,0.053567,
34.13,231.53,0.053899,
37.63,231.53,0.054309,
41.13,231.53,0.054651,
44.8,231.53,0.055471,
48.3,231.53,0.05576,
51.98,231.53,0.055967,
55.48,231.53,0.056185,
58.98,231.53,0.055745,
62.65,231.53,0.055782,
66.33,231.53,0.055477,
69.83,231.53,0.055418,
73.33,231.53,0.055033,
76.83,231.53,0.054719,
80.5,231.53,0.054651,
84,231.53,0.05491,
87.5,231.53,0.055055,
91.18,231.53,0.055467,
94.68,231.53,0.055782,
98.18,231.53,0.055757,
101.68,231.53,0.056219,
105.18,231.53,0.056108,
108.85,231.53,0.056145,
112.53,231.53,0.056207,
116.03,231.53,0.056167,
119.53,231.53,0.056145,
123.2,231.53,0.056176,
126.88,231.53,0.056521,
130.55,231.53,0.0569,
134.23,231.53,0.056897,
137.73,231.53,0.056962,
141.4,231.53,0.056968,
144.9,231.53,0.056934,
148.58,231.53,0.056971,
152.08,231.53,0.056848,
155.58,231.53,0.05686,
159.08,231.53,0.056795,
162.75,231.53,0.056857,
166.25,231.53,0.056845,
170.1,231.53,0.056875,
173.6,231.53,0.056814,
177.28,231.53,0.056549,
180.78,231.53,0.056108,
184.8,231.53,0.056102,
188.3,231.53,0.056164,
191.8,231.53,0.055717,
195.3,231.53,0.056216,
198.98,231.53,0.056182,
202.48,231.53,0.056521,
206.15,231.53,0.056875,
209.65,231.53,0.056891,
213.33,231.53,0.056897,
216.83,231.53,0.056922,
220.33,231.53,0.056404,
224,231.53,0.056438,
227.5,231.53,0.056456,
231.18,231.53,0.056191,
234.68,231.53,0.05576,
238.18,231.53,0.055027,
241.85,231.53,0.05393,
245.35,231.53,0.052821,
248.85,231.53,0.051718,
252.53,231.53,0.050418,
256.03,231.53,0.049503,
259.7,231.53,0.048302,
263.2,231.53,0.047134,
266.7,231.53,0.045822,
270.2,231.53,0.044469,
273.7,231.53,0.043028,
277.2,231.53,0.041422,
280.88,231.53,0.039614,
284.38,231.53,0.037833,
288.23,231.53,0.035625,
291.73,231.53,0.033074,
295.23,231.53,0.030412,
298.73,231.53,0.026728,
302.4,231.53,0.02243,
306.08,231.53,0.017575,
309.58,231.53,0.011176,
313.08,231.53,0.004201,
316.58,231.53,-0.00468,
320.08,231.53,-0.013581,
323.75,231.53,-0.024169,
327.43,231.53,-0.034391,
330.93,231.53,-0.045155,
334.43,231.53,-0.056073,
337.93,231.53,-0.065688,
341.43,231.53,-0.073744,
345.1,231.53,-0.079733,
348.6,231.53,-0.082453,
352.1,231.53,-0.081476,
355.6,231.53,-0.076673,
359.28,231.53,-0.06919,
362.95,231.53,-0.058038,
366.63,231.53,-0.046165,
370.13,231.53,-0.033895,
373.63,231.53,-0.022166,
377.13,231.53,-0.012247,
380.63,231.53,-0.005099,
384.13,231.53,-0.000965,
387.8,231.53,0.000178,
391.3,231.53,-0.001951,
394.8,231.53,-0.006711,
398.48,231.53,-0.012736,
401.98,231.53,-0.019973,
405.48,231.53,-0.02671,
409.15,231.53,-0.033069,
412.65,231.53,-0.038084,
416.15,231.53,-0.04261,
419.65,231.53,-0.046073,
423.15,231.53,-0.048944,
426.83,231.53,-0.051692,
430.15,231.53,-0.054428,
433.83,231.53,-0.057459,
437.5,231.53,-0.060663,
441,231.53,-0.064406,
444.68,231.53,-0.068562,
448.18,231.53,-0.072428,
451.85,231.53,-0.07667,
455.35,231.53,-0.080669,
458.85,231.53,-0.084406,
462.35,231.53,-0.087847,
466.73,231.53,-0.091917,
470.23,231.53,-0.0942,
473.73,231.53,-0.096014,
477.23,231.53,-0.09688,
480.73,231.53,-0.097213,
484.23,231.53,-0.096643,
487.9,231.53,-0.09517,
491.4,231.53,-0.092755,
495.08,231.53,-0.090185,
498.58,231.53,-0.087444,
502.08,231.53,-0.084425,
505.58,231.53,-0.080851,
509.08,231.53,-0.077462,
511.88,231.53,-0.074486,
516.25,231.53,-0.072256,
519.75,231.53,-0.070795,
523.25,231.53,-0.069421,
526.93,231.53,-0.068399,
530.43,231.53,-0.067176,
533.93,231.53,-0.06651,
537.43,231.53,-0.066085,
540.93,231.53,-0.066054,
544.6,231.53,-0.066911,
548.1,231.53,-0.068177,
551.78,231.53,-0.069773,
555.28,231.53,-0.071267,
558.78,231.53,-0.072579,
562.28,231.53,-0.074138,
565.95,231.53,-0.07473,
569.45,231.53,-0.075521,
572.95,231.53,-0.075943,
576.63,231.53,-0.076165,
580.13,231.53,-0.076258,
583.63,231.53,-0.075953,
587.3,231.53,-0.075577,
590.8,231.53,-0.074902,
594.48,231.53,-0.074181,
597.98,231.53,-0.073442,
601.65,231.53,-0.072875,
605.33,231.53,-0.072456,
608.83,231.53,-0.072493,
612.33,231.53,-0.072505,
615.83,231.53,-0.072139,
619.33,231.53,-0.071945,
623,231.53,-0.07175,
626.5,231.53,-0.071846,
630,231.53,-0.071837,
633.5,231.53,-0.071834,
637,231.53,-0.071723,
640.68,231.53,-0.071818,
644.18,231.53,-0.071754,
647.68,231.53,-0.071427,
651.18,231.53,-0.071473,
654.85,231.53,-0.07106,
658.35,231.53,-0.071063,
661.85,231.53,-0.071057,
665.53,231.53,-0.071045,
668.85,231.53,-0.07098,
672.35,231.53,-0.07062,
676.03,231.53,-0.070355,
679.7,231.53,-0.069924,
683.2,231.53,-0.069554,
686.7,231.53,-0.069175,
690.38,231.53,-0.068531,
693.7,231.53,-0.067964,
697.38,231.53,-0.068014,
701.05,231.53,-0.067638,
704.73,231.53,-0.067536,
708.23,231.53,-0.067,
12.78,264.6,0.052756,
16.28,264.6,0.05279,
20.13,264.6,0.05316,
23.8,264.6,0.053545,
27.3,264.6,0.053979,
30.8,264.6,0.054291,
34.3,264.6,0.054636,
37.98,264.6,0.055027,
41.65,264.6,0.055446,
45.15,264.6,0.055702,
48.83,264.6,0.055828,
52.33,264.6,0.055717,
56.18,264.6,0.05543,
59.68,264.6,0.055033,
63.35,264.6,0.054318,
66.85,264.6,0.053936,
70.88,264.6,0.054001,
74.38,264.6,0.053979,
77.88,264.6,0.054297,
81.38,264.6,0.054697,
85.23,264.6,0.054959,
88.73,264.6,0.055344,
92.23,264.6,0.055776,
95.9,264.6,0.056154,
99.4,264.6,0.056108,
102.9,264.6,0.056219,
106.4,264.6,0.056084,
110.08,264.6,0.056074,
113.58,264.6,0.056546,
117.25,264.6,0.056546,
120.75,264.6,0.0569,
124.25,264.6,0.057239,
127.93,264.6,0.057177,
131.43,264.6,0.057556,
134.93,264.6,0.058031,
138.43,264.6,0.058296,
141.93,264.6,0.058336,
145.43,264.6,0.058705,
148.93,264.6,0.058755,
152.6,264.6,0.058788,
156.1,264.6,0.058379,
159.78,264.6,0.058431,
163.28,264.6,0.058795,
166.78,264.6,0.058299,
170.28,264.6,0.058354,
173.95,264.6,0.058373,
177.45,264.6,0.058736,
180.95,264.6,0.059109,
184.45,264.6,0.059432,
188.13,264.6,0.059824,
191.63,264.6,0.059913,
195.13,264.6,0.059901,
198.63,264.6,0.059808,
202.3,264.6,0.059891,
205.8,264.6,0.059842,
209.48,264.6,0.059891,
212.98,264.6,0.05987,
216.48,264.6,0.059475,
219.98,264.6,0.059177,
223.48,264.6,0.05844,
227.15,264.6,0.057818,
230.65,264.6,0.056841,
234.15,264.6,0.056179,
237.83,264.6,0.055689,
241.15,264.6,0.05515,
244.65,264.6,0.0547,
248.33,264.6,0.054266,
251.83,264.6,0.053573,
255.5,264.6,0.053148,
259,264.6,0.052522,
262.5,264.6,0.051675,
266.53,264.6,0.050566,
270.03,264.6,0.049392,
273.53,264.6,0.047926,
277.2,264.6,0.046407,
280.88,264.6,0.044211,
284.38,264.6,0.042171,
287.88,264.6,0.039312,
291.38,264.6,0.03637,
295.05,264.6,0.032667,
298.73,264.6,0.028822,
302.23,264.6,0.023958,
305.73,264.6,0.018351,
309.4,264.6,0.011894,
312.9,264.6,0.0045,
316.4,264.6,-0.004468,
319.9,264.6,-0.014381,
323.58,264.6,-0.025207,
327.08,264.6,-0.036005,
330.58,264.6,-0.047154,
334.08,264.6,-0.058303,
337.58,264.6,-0.068805,
341.25,264.6,-0.07712,
344.75,264.6,-0.082958,
348.25,264.6,-0.084603,
351.75,264.6,-0.082179,
355.43,264.6,-0.073528,
358.93,264.6,-0.061097,
362.6,264.6,-0.04355,
366.28,264.6,-0.02123,
369.78,264.6,0.005009,
373.28,264.6,0.032341,
376.95,264.6,0.059448,
380.45,264.6,0.087362,
383.95,264.6,0.114417,
387.45,264.6,0.139109,
390.95,264.6,0.161961,
394.45,264.6,0.184047,
397.95,264.6,0.204521,
401.28,264.6,0.223366,
405.13,264.6,0.239996,
408.63,264.6,0.255165,
412.3,264.6,0.269032,
415.63,264.6,0.281567,
419.3,264.6,0.292162,
422.8,264.6,0.300988,
426.3,264.6,0.308064,
429.8,264.6,0.312867,
433.3,264.6,0.316197,
436.98,264.6,0.317858,
440.48,264.6,0.318348,
443.98,264.6,0.317568,
447.65,264.6,0.315747,
451.15,264.6,0.313166,
454.83,264.6,0.31084,
458.15,264.6,0.307956,
462.18,264.6,0.304999,
465.68,264.6,0.302953,
469.35,264.6,0.301203,
473.03,264.6,0.300094,
476.35,264.6,0.299974,
480.03,264.6,0.299675,
483.53,264.6,0.300156,
487.03,264.6,0.300436,
490.53,264.6,0.301197,
494.2,264.6,0.302325,
497.7,264.6,0.3036,
501.2,264.6,0.304863,
504.7,264.6,0.306216,
508.2,264.6,0.307436,
511.88,264.6,0.30869,
515.38,264.6,0.309974,
518.88,264.6,0.311062,
522.9,264.6,0.312599,
526.4,264.6,0.313369,
529.9,264.6,0.314534,
533.4,264.6,0.315442,
536.9,264.6,0.316317,
540.58,264.6,0.316897,
544.08,264.6,0.317479,
547.58,264.6,0.31787,
551.25,264.6,0.318209,
554.93,264.6,0.318911,
558.43,264.6,0.319398,
561.93,264.6,0.319306,
565.25,264.6,0.319762,
568.93,264.6,0.320097,
572.6,264.6,0.320489,
576.1,264.6,0.320791,
579.6,264.6,0.321305,
583.1,264.6,0.32202,
586.78,264.6,0.322306,
590.28,264.6,0.32308,
593.78,264.6,0.323591,
597.28,264.6,0.324182,
600.95,264.6,0.324518,
604.45,264.6,0.324802,
607.95,264.6,0.324826,
611.45,264.6,0.324916,
614.95,264.6,0.324946,
618.45,264.6,0.325304,
622.13,264.6,0.325365,
625.63,264.6,0.325683,
629.13,264.6,0.325615,
632.63,264.6,0.326385,
636.13,264.6,0.327226,
639.8,264.6,0.327938,
643.3,264.6,0.328375,
646.8,264.6,0.328933,
650.3,264.6,0.329321,
653.8,264.6,0.329743,
657.3,264.6,0.330221,
660.98,264.6,0.33047,
664.48,264.6,0.331049,
667.98,264.6,0.331669,
671.48,264.6,0.332319,
675.15,264.6,0.333341,
678.65,264.6,0.334278,
682.15,264.6,0.335375,
685.65,264.6,0.336536,
689.15,264.6,0.337756,
692.83,264.6,0.33832,
696.33,264.6,0.33881,
699.83,264.6,0.339561,
703.5,264.6,0.340522,
707,264.6,0.341693,
710.5,264.6,0.343098,
12.78,297.68,0.056438,
16.45,297.68,0.057039,
19.95,297.68,0.057655,
23.45,297.68,0.058382,
27.13,297.68,0.059127,
30.63,297.68,0.059442,
34.3,297.68,0.059491,
37.63,297.68,0.059556,
41.3,297.68,0.059503,
44.8,297.68,0.059235,
48.3,297.68,0.05909,
51.8,297.68,0.058748,
55.3,297.68,0.05841,
58.8,297.68,0.058098,
62.48,297.68,0.058055,
66.15,297.68,0.058009,
69.65,297.68,0.057556,
72.98,297.68,0.057214,
76.65,297.68,0.057109,
80.15,297.68,0.056835,
83.83,297.68,0.056829,
87.68,297.68,0.057165,
91.18,297.68,0.057211,
94.68,297.68,0.057624,
98.18,297.68,0.057991,
101.85,297.68,0.058333,
105.35,297.68,0.058644,
109.03,297.68,0.059161,
112.53,297.68,0.059103,
116.2,297.68,0.059084,
119.88,297.68,0.058748,
123.38,297.68,0.058718,
126.88,297.68,0.058745,
130.38,297.68,0.059127,
134.05,297.68,0.059516,
137.55,297.68,0.059531,
141.05,297.68,0.059466,
144.73,297.68,0.059032,
148.23,297.68,0.059013,
151.73,297.68,0.058804,
155.23,297.68,0.05824,
158.55,297.68,0.057978,
162.58,297.68,0.058009,
166.08,297.68,0.057997,
169.75,297.68,0.058557,
173.25,297.68,0.059241,
176.75,297.68,0.059479,
180.43,297.68,0.059457,
183.93,297.68,0.059916,
187.43,297.68,0.059768,
190.93,297.68,0.059934,
194.6,297.68,0.060239,
198.1,297.68,0.060162,
201.6,297.68,0.060024,
205.1,297.68,0.059543,
208.78,297.68,0.059192,
212.28,297.68,0.0584,
215.78,297.68,0.057575,
219.28,297.68,0.057223,
222.95,297.68,0.057242,
226.45,297.68,0.057488,
229.95,297.68,0.057914,
233.28,297.68,0.058336,
236.95,297.68,0.058751,
240.45,297.68,0.058693,
244.13,297.68,0.058795,
247.63,297.68,0.058336,
251.13,297.68,0.057692,
254.8,297.68,0.056761,
258.3,297.68,0.056065,
261.8,297.68,0.055119,
265.3,297.68,0.054235,
268.8,297.68,0.053197,
272.3,297.68,0.052279,
275.8,297.68,0.051124,
279.48,297.68,0.049694,
282.98,297.68,0.048009,
286.65,297.68,0.045951,
290.15,297.68,0.043748,
293.65,297.68,0.041145,
297.33,297.68,0.038046,
301,297.68,0.034485,
304.5,297.68,0.030772,
308,297.68,0.025825,
311.5,297.68,0.020079,
315.18,297.68,0.013742,
318.68,297.68,0.005754,
322.35,297.68,-0.003011,
325.85,297.68,-0.01224,
329.35,297.68,-0.021781,
332.85,297.68,-0.03119,
336.53,297.68,-0.039129,
340.03,297.68,-0.045204,
343.7,297.68,-0.047499,
347.2,297.68,-0.046051,
350.7,297.68,-0.039397,
354.38,297.68,-0.026898,
357.88,297.68,-0.007894,
361.38,297.68,0.01601,
364.88,297.68,0.043681,
368.55,297.68,0.074953,
372.05,297.68,0.108878,
375.55,297.68,0.140018,
379.05,297.68,0.169198,
382.73,297.68,0.195637,
386.23,297.68,0.216678,
389.73,297.68,0.232199,
393.23,297.68,0.242346,
396.9,297.68,0.247926,
400.4,297.68,0.248659,
403.9,297.68,0.246435,
407.4,297.68,0.240969,
410.9,297.68,0.233908,
414.4,297.68,0.22482,
417.9,297.68,0.215218,
421.4,297.68,0.205483,
425.08,297.68,0.195852,
428.58,297.68,0.186364,
432.25,297.68,0.17808,
435.75,297.68,0.170421,
439.08,297.68,0.163502,
442.4,297.68,0.15759,
446.25,297.68,0.152307,
449.75,297.68,0.147676,
453.25,297.68,0.144072,
456.93,297.68,0.14072,
460.43,297.68,0.138009,
463.93,297.68,0.135347,
467.43,297.68,0.133453,
471.1,297.68,0.132029,
474.6,297.68,0.13104,
478.1,297.68,0.130396,
481.6,297.68,0.129978,
485.28,297.68,0.129355,
488.78,297.68,0.128622,
492.28,297.68,0.128049,
495.78,297.68,0.127445,
499.45,297.68,0.126774,
502.95,297.68,0.126315,
506.45,297.68,0.125914,
510.13,297.68,0.125643,
513.63,297.68,0.125588,
517.13,297.68,0.125551,
520.8,297.68,0.125742,
524.3,297.68,0.126364,
527.8,297.68,0.126749,
531.3,297.68,0.127522,
534.8,297.68,0.128166,
538.48,297.68,0.12848,
541.98,297.68,0.128477,
545.48,297.68,0.128554,
549.15,297.68,0.128218,
552.65,297.68,0.127907,
556.33,297.68,0.127482,
559.83,297.68,0.127026,
563.33,297.68,0.126783,
567,297.68,0.126709,
570.5,297.68,0.127005,
574.18,297.68,0.127109,
577.68,297.68,0.127106,
581.35,297.68,0.126746,
584.85,297.68,0.126299,
588.35,297.68,0.12592,
591.85,297.68,0.125551,
595.35,297.68,0.125085,
598.85,297.68,0.124491,
602.53,297.68,0.123776,
606.03,297.68,0.122975,
609.53,297.68,0.122122,
613.03,297.68,0.12149,
616.7,297.68,0.121037,
620.2,297.68,0.120708,
623.18,297.68,0.120698,
627.2,297.68,0.120689,
630.7,297.68,0.120661,
634.38,297.68,0.120554,
637.88,297.68,0.120631,
641.38,297.68,0.120273,
644.88,297.68,0.119928,
648.38,297.68,0.119075,
651.88,297.68,0.118687,
655.38,297.68,0.118034,
659.05,297.68,0.117636,
662.55,297.68,0.117716,
666.05,297.68,0.117254,
669.55,297.68,0.116869,
673.23,297.68,0.116891,
676.73,297.68,0.116848,
680.23,297.68,0.116971,
683.38,297.68,0.116952,
687.23,297.68,0.117214,
690.73,297.68,0.117377,
694.23,297.68,0.117485,
697.9,297.68,0.117627,
701.4,297.68,0.117599,
704.9,297.68,0.118031,
708.4,297.68,0.118058,
12.6,330.75,0.063505,
16.1,330.75,0.063453,
19.78,330.75,0.063126,
23.45,330.75,0.063098,
26.95,330.75,0.063182,
30.45,330.75,0.063111,
34.3,330.75,0.063579,
37.63,330.75,0.063604,
41.3,330.75,0.063117,
44.8,330.75,0.062396,
48.3,330.75,0.061678,
51.98,330.75,0.061358,
55.48,330.75,0.060973,
58.98,330.75,0.060535,
62.65,330.75,0.060575,
66.15,330.75,0.0606,
69.65,330.75,0.060557,
73.33,330.75,0.060899,
76.83,330.75,0.061305,
79.8,330.75,0.06165,
84,330.75,0.061915,
87.5,330.75,0.06231,
91.18,330.75,0.062747,
94.68,330.75,0.063095,
98.35,330.75,0.063511,
101.85,330.75,0.06352,
105.35,330.75,0.063108,
109.03,330.75,0.062929,
112.53,330.75,0.062547,
116.03,330.75,0.062414,
119.53,330.75,0.062023,
123.03,330.75,0.061644,
126.53,330.75,0.061604,
130.2,330.75,0.061241,
133.7,330.75,0.061231,
137.38,330.75,0.061003,
140.7,330.75,0.060967,
144.73,330.75,0.060982,
148.23,330.75,0.060973,
151.9,330.75,0.060923,
