x,y,z
1.0,0.0,0.030569
2.05,0.0,0.030563
3.05,0.0,0.030397
4.1,0.0,0.030751
5.15,0.0,0.031077
6.2,0.0,0.030905
7.2,0.0,0.030514
8.25,0.0,0.030289
9.25,0.0,0.029993
10.3,0.0,0.029207
11.35,0.0,0.028203
12.3,0.0,0.027054
13.4,0.0,0.025286
14.45,0.0,0.023548
15.5,0.0,0.021684
16.5,0.0,0.019747
17.6,0.0,0.018043
18.6,0.0,0.016487
19.6,0.0,0.014944
20.75,0.0,0.013462
21.75,0.0,0.012251
22.8,0.0,0.011155
23.85,0.0,0.010147
24.85,0.0,0.009232
25.9,0.0,0.008681
26.9,0.0,0.008893
27.95,0.0,0.009044
29.15,0.0,0.00963
30.15,0.0,0.010042
31.2,0.0,0.010859
32.2,0.0,0.012304
33.3,0.0,0.013465
34.35,0.0,0.0145
35.35,0.0,0.015181
36.35,0.0,0.016102
37.35,0.0,0.017371
38.45,0.0,0.018422
39.45,0.0,0.019112
40.45,0.0,0.020218
41.45,0.0,0.021093
42.5,0.0,0.022257
43.5,0.0,0.02255
44.55,0.0,0.022892
45.55,0.0,0.023351
46.55,0.0,0.023745
47.55,0.0,0.024044
48.6,0.0,0.024734
49.6,0.0,0.025394
50.65,0.0,0.026081
51.65,0.0,0.026629
52.7,0.0,0.0271
53.7,0.0,0.027088
54.75,0.0,0.027054
55.75,0.0,0.026687
56.8,0.0,0.026684
57.8,0.0,0.026272
58.85,0.0,0.026232
59.9,0.0,0.026336
60.9,0.0,0.026398
61.95,0.0,0.025846
63.0,0.0,0.025923
63.95,0.0,0.025668
65.0,0.0,0.025181
66.05,0.0,0.024796
67.05,0.0,0.024845
68.1,0.0,0.02483
69.1,0.0,0.02479
70.15,0.0,0.025344
71.2,0.0,0.025498
72.2,0.0,0.02613
73.25,0.0,0.026268
74.25,0.0,0.027063
75.35,0.0,0.027421
76.35,0.0,0.028068
77.35,0.0,0.028789
78.35,0.0,0.02963
79.4,0.0,0.030794
80.4,0.0,0.031657
81.4,0.0,0.032495
82.4,0.0,0.0328
83.45,0.0,0.032815
84.45,0.0,0.032596
85.5,0.0,0.031891
86.55,0.0,0.031355
87.55,0.0,0.029971
88.55,0.0,0.027877
89.55,0.0,0.025387
90.55,0.0,0.022747
91.6,0.0,0.020464
92.6,0.0,0.019047
93.65,0.0,0.018311
94.7,0.0,0.017455
95.7,0.0,0.016792
96.75,0.0,0.016546
97.8,0.0,0.016059
98.85,0.0,0.015717
99.85,0.0,0.015677
100.9,0.0,0.015298
101.9,0.0,0.014602
102.9,0.0,0.013468
103.9,0.0,0.012014
104.95,0.0,0.010634
105.95,0.0,0.009737
107.0,0.0,0.009097
108.0,0.0,0.009204
109.05,0.0,0.009275
110.05,0.0,0.010218
111.1,0.0,0.011453
112.1,0.0,0.01292
113.15,0.0,0.014155
114.25,0.0,0.015618
115.25,0.0,0.016666
116.3,0.0,0.017655
117.3,0.0,0.01848
118.35,0.0,0.018363
119.35,0.0,0.018825
120.4,0.0,0.01889
121.45,0.0,0.019127
122.65,0.0,0.019189
123.65,0.0,0.019457
124.65,0.0,0.019608
125.7,0.0,0.019183
126.7,0.0,0.019183
127.75,0.0,0.01905
128.75,0.0,0.019217
129.8,0.0,0.019556
130.8,0.0,0.019814
131.8,0.0,0.020277
132.9,0.0,0.020711
133.9,0.0,0.021056
134.9,0.0,0.02166
135.9,0.0,0.02219
136.95,0.0,0.022242
138.0,0.0,0.021721
139.0,0.0,0.021161
140.0,0.0,0.020612
141.05,0.0,0.020295
