72.1,12.25,-0.01603,-0.040506
72.1,15.93,-0.016338,-0.036221
72.1,19.25,-0.016242,-0.0359
72.1,22.93,-0.01603,-0.035786
72.1,26.6,-0.015552,-0.035595
72.1,30.28,-0.015204,-0.035352
72.1,33.78,-0.014924,-0.03485
72.1,37.45,-0.014536,-0.034406
72.1,40.95,-0.013648,-0.033528
72.1,44.45,-0.012662,-0.032625
72.1,48.13,-0.011338,-0.031378
72.1,51.63,-0.009945,-0.02989
72.1,55.13,-0.008667,-0.028614
72.1,58.63,-0.007897,-0.027897
72.1,62.13,-0.007533,-0.027484
72.1,65.8,-0.007191,-0.027102
72.1,69.3,-0.007148,-0.026957
72.1,72.98,-0.00765,-0.027471
72.1,76.48,-0.007937,-0.027776
72.1,79.98,-0.008953,-0.028876
72.1,83.83,-0.010272,-0.030774
72.1,87.5,-0.011489,-0.031433
72.1,91.18,-0.012589,-0.032394
72.1,94.68,-0.01347,-0.033371
72.1,98.7,-0.014381,-0.034218
72.1,102.2,-0.015324,-0.03501
72.1,105.88,-0.015509,-0.035444
72.1,109.38,-0.016067,-0.035814
72.1,113.05,-0.015906,-0.036298
72.1,116.9,-0.015463,-0.035244
72.1,120.4,-0.014754,-0.034745
72.1,124.08,-0.014021,-0.033913
72.1,127.58,-0.013242,-0.032909
72.1,131.25,-0.013011,-0.032967
72.1,134.75,-0.012906,-0.03273
72.1,138.25,-0.013297,-0.032961
72.1,142.1,-0.013608,-0.033852
72.1,145.6,-0.014397,-0.033805
72.1,149.1,-0.015007,-0.034785
72.1,152.6,-0.015558,-0.035269
72.1,156.1,-0.016359,-0.036208
72.1,159.6,-0.016794,-0.036627
72.1,163.1,-0.017382,-0.037062
72.1,166.78,-0.017878,-0.037912
72.1,170.28,-0.017844,-0.03761
72.1,173.78,-0.017869,-0.037755
72.1,177.28,-0.017875,-0.037665
72.1,180.78,-0.01761,-0.037339
72.1,184.45,-0.017484,-0.037234
72.1,187.95,-0.017148,-0.037015
72.1,191.45,-0.016834,-0.03663
72.1,195.13,-0.016754,-0.036476
72.1,198.63,-0.017216,-0.036831
72.1,202.3,-0.017527,-0.037216
72.1,205.8,-0.017903,-0.037555
72.1,209.3,-0.018312,-0.038097
72.1,212.98,-0.018602,-0.038269
72.1,216.48,-0.018682,-0.038399
72.1,219.98,-0.018485,-0.038171
72.1,223.48,-0.018322,-0.0381
72.1,226.98,-0.017967,-0.037588
72.1,230.83,-0.017589,-0.037592
72.1,234.33,-0.017601,-0.037401
72.1,237.83,-0.017071,-0.036988
72.1,241.33,-0.016683,-0.036596
72.1,245.18,-0.016442,-0.036288
72.1,248.85,-0.016452,-0.036264
72.1,252.35,-0.016837,-0.036479
72.1,255.85,-0.017123,-0.036849
72.1,259.35,-0.017234,-0.037071
72.1,263.03,-0.017524,-0.037394
72.1,266.53,-0.017499,-0.036991
72.1,270.03,-0.017163,-0.0368
72.1,273.53,-0.016714,-0.036492
72.1,277.03,-0.016711,-0.036372
72.1,280.53,-0.016433,-0.036239
72.1,284.2,-0.01647,-0.036181
72.1,287.7,-0.016735,-0.036655
72.1,291.2,-0.016418,-0.036113
72.1,294.88,-0.015654,-0.035608
72.1,298.38,-0.014015,-0.03383
72.1,301.88,-0.011723,-0.031751
72.1,305.38,-0.009243,-0.029462
72.1,309.05,-0.007133,-0.02724
72.1,312.73,-0.004942,-0.025053
72.1,316.23,-0.003245,-0.023374
72.1,320.43,-0.001711,-0.022071
72.1,323.93,-0.00095,-0.02086
72.1,327.43,-0.000515,-0.020435
72.1,330.93,-3.5e-05,-0.020309
72.1,334.6,-0.000577,-0.020873
72.1,338.28,-0.001236,-0.021292
72.1,341.6,-0.002243,-0.022234
72.1,345.28,-0.00334,-0.023433
72.1,348.95,-0.004508,-0.024523
72.1,352.45,-0.005392,-0.02542
72.1,356.13,-0.006341,-0.026335
72.1,359.63,-0.007293,-0.026969
72.1,363.3,-0.008371,-0.028312
72.1,366.98,-0.009831,-0.029631
72.1,370.48,-0.011113,-0.03078
72.1,373.98,-0.012225,-0.031988
72.1,377.48,-0.013276,-0.033454
72.1,381.15,-0.014033,-0.033556
72.1,384.48,-0.014397,-0.034249
72.1,388.15,-0.014834,-0.034693
72.1,391.65,-0.01436,-0.034471
72.1,395.15,-0.013239,-0.033134
72.1,398.83,-0.011575,-0.031532
72.1,402.33,-0.009492,-0.029486
72.1,406.0,-0.007678,-0.027786
72.1,409.5,-0.005805,-0.025888
72.1,413.0,-0.003873,-0.023959
72.1,416.5,-0.002262,-0.022277
72.1,420.0,-0.000854,-0.020953
72.1,423.68,0.000252,-0.01973
72.1,427.18,0.001016,-0.018966
72.1,430.68,0.001244,-0.018787
72.1,434.18,0.001728,-0.018248
72.1,437.85,0.002036,-0.017687
72.1,441.35,0.002516,-0.017613
72.1,444.85,0.002405,-0.017579
72.1,448.35,0.002085,-0.01802
72.1,452.03,0.001031,-0.019101
72.1,455.7,-0.000494,-0.020349
72.1,459.2,-0.002706,-0.022552
72.1,462.7,-0.005087,-0.025105
72.1,466.2,-0.007946,-0.028152
72.1,469.7,-0.010204,-0.029723
72.1,473.2,-0.012767,-0.03253
72.1,476.88,-0.015244,-0.035102
72.1,480.38,-0.017749,-0.037592
72.1,484.05,-0.020395,-0.040121
72.1,487.55,-0.022767,-0.042148
72.1,491.23,-0.025497,-0.045062
72.1,494.9,-0.028365,-0.047706
72.1,498.4,-0.031763,-0.050953
72.1,502.08,-0.034942,-0.054354
72.1,505.58,-0.038673,-0.058038
72.1,509.08,-0.042499,-0.061535
72.1,512.75,-0.046347,-0.065731
72.1,516.25,-0.050038,-0.069123
72.1,519.93,-0.054095,-0.072983
72.1,523.43,-0.057826,-0.076655
72.1,526.93,-0.060968,-0.079754
72.1,530.43,-0.063845,-0.082548
72.1,534.1,-0.066088,-0.08489
72.1,537.6,-0.067228,-0.085962
72.1,541.28,-0.067302,-0.085903
72.1,544.95,-0.065783,-0.084865
72.1,548.45,-0.06297,-0.081744
72.1,551.95,-0.05871,-0.077619
72.1,555.45,-0.052616,-0.07176
72.1,559.13,-0.04484,-0.064335
72.1,562.63,-0.035102,-0.05468
72.1,566.3,-0.023849,-0.04379
72.1,569.98,-0.011763,-0.032348
72.1,573.48,-0.00078,-0.020703
72.1,576.98,0.010936,-0.009834
72.1,580.65,0.021506,0.000773
72.1,583.98,0.031429,0.010458
72.1,587.65,0.040107,0.018973
72.1,591.15,0.047199,0.025942
72.1,594.65,0.053483,0.032079
72.1,598.33,0.058591,0.037014
72.1,601.83,0.06271,0.041074
72.1,605.33,0.065575,0.043955
72.1,608.83,0.067254,0.045751
72.1,612.5,0.067596,0.046222
72.1,616.0,0.067214,0.045853
72.1,619.5,0.065905,0.044703
72.1,623.0,0.064703,0.043453
72.1,626.5,0.063178,0.042109
72.1,630.17,0.062125,0.0408
72.1,633.67,0.061188,0.040042
72.1,637.35,0.060184,0.038859
72.1,641.02,0.058564,0.037353
72.1,644.52,0.056456,0.035138
72.1,648.2,0.054445,0.033262
