x,y,z
1.05,0.0,0.022944
2.05,0.0,0.022812
3.0,0.0,0.022532
4.05,0.0,0.021672
5.1,0.0,0.02157
6.15,0.0,0.021395
7.2,0.0,0.020736
8.2,0.0,0.020877
9.25,0.0,0.021238
10.25,0.0,0.021777
11.25,0.0,0.022701
12.3,0.0,0.023305
13.35,0.0,0.023212
14.35,0.0,0.023832
15.35,0.0,0.023631
16.35,0.0,0.022572
17.4,0.0,0.023172
18.4,0.0,0.023668
19.4,0.0,0.023705
20.4,0.0,0.024676
21.45,0.0,0.02572
22.45,0.0,0.025668
23.45,0.0,0.026367
24.5,0.0,0.02597
25.5,0.0,0.026466
26.55,0.0,0.026518
27.55,0.0,0.027513
28.65,0.0,0.028881
29.7,0.0,0.03019
30.75,0.0,0.03024
31.8,0.0,0.030677
32.75,0.0,0.030098
33.85,0.0,0.030267
34.85,0.0,0.029494
35.9,0.0,0.029608
36.95,0.0,0.028927
38.0,0.0,0.028715
39.05,0.0,0.02889
40.05,0.0,0.028326
41.1,0.0,0.029174
42.1,0.0,0.028921
43.1,0.0,0.028989
44.15,0.0,0.029023
45.2,0.0,0.029981
46.2,0.0,0.029864
47.25,0.0,0.030298
48.25,0.0,0.030575
49.3,0.0,0.030677
50.3,0.0,0.031567
51.35,0.0,0.031463
52.35,0.0,0.031395
53.35,0.0,0.031586
54.4,0.0,0.032005
55.45,0.0,0.032073
56.5,0.0,0.032282
57.55,0.0,0.033157
58.55,0.0,0.033102
59.55,0.0,0.033853
60.6,0.0,0.034284
61.6,0.0,0.034839
62.6,0.0,0.037193
63.65,0.0,0.03816
64.65,0.0,0.039753
65.65,0.0,0.041456
66.7,0.0,0.043391
67.75,0.0,0.046093
68.75,0.0,0.047605
69.75,0.0,0.0495
70.8,0.0,0.051801
71.8,0.0,0.053641
72.9,0.0,0.056071
73.9,0.0,0.059238
74.95,0.0,0.062498
75.95,0.0,0.066441
77.0,0.0,0.070483
78.0,0.0,0.074651
79.05,0.0,0.079288
80.05,0.0,0.083123
81.1,0.0,0.088012
82.1,0.0,0.092156
83.15,0.0,0.095464
84.15,0.0,0.100064
85.2,0.0,0.10299
86.2,0.0,0.105769
87.25,0.0,0.107667
88.25,0.0,0.108132
89.3,0.0,0.107627
90.3,0.0,0.104626
91.35,0.0,0.099247
92.35,0.0,0.091814
93.4,0.0,0.082402
94.4,0.0,0.071727
95.4,0.0,0.059968
96.4,0.0,0.046309
97.45,0.0,0.03263
98.5,0.0,0.021543
99.5,0.0,0.018822
100.5,0.0,0.026583
101.5,0.0,0.037787
102.55,0.0,0.049321
103.55,0.0,0.06031
104.55,0.0,0.070812
105.55,0.0,0.079275
106.6,0.0,0.085067
107.6,0.0,0.090067
108.6,0.0,0.094358
109.65,0.0,0.095914
110.7,0.0,0.096367
111.7,0.0,0.095202
112.75,0.0,0.09352
113.75,0.0,0.090082
114.8,0.0,0.085794
115.8,0.0,0.081549
116.85,0.0,0.077944
117.85,0.0,0.074121
118.85,0.0,0.069842
119.9,0.0,0.065896
120.95,0.0,0.0617
121.95,0.0,0.057929
122.95,0.0,0.054211
124.0,0.0,0.051164
125.0,0.0,0.048872
126.05,0.0,0.046669
127.1,0.0,0.044479
128.1,0.0,0.043219
129.1,0.0,0.04186
130.1,0.0,0.041247
131.1,0.0,0.039925
132.15,0.0,0.039506
133.15,0.0,0.038764
134.2,0.0,0.038995
135.15,0.0,0.038776
136.2,0.0,0.03934
137.25,0.0,0.039694
138.3,0.0,0.040671
139.3,0.0,0.040846
140.35,0.0,0.04117
141.35,0.0,0.040834
142.35,0.0,0.041161
143.4,0.0,0.040923
144.4,0.0,0.041065
145.4,0.0,0.041
146.4,0.0,0.041161
147.45,0.0,0.040548
148.5,0.0,0.040967
149.5,0.0,0.041262
150.5,0.0,0.040745
151.5,0.0,0.040754
152.6,0.0,0.040221
153.6,0.0,0.040317
154.65,0.0,0.039432
155.65,0.0,0.039922
156.65,0.0,0.03917
157.7,0.0,0.03848
158.7,0.0,0.038761
159.7,0.0,0.039143
160.75,0.0,0.03845
161.75,0.0,0.039599
162.75,0.0,0.039531
163.8,0.0,0.040101
164.8,0.0,0.039648
165.85,0.0,0.040193
166.85,0.0,0.041176
167.9,0.0,0.041262
168.9,0.0,0.04202
169.95,0.0,0.042288
170.95,0.0,0.043249
171.95,0.0,0.044134
173.0,0.0,0.044408
174.0,0.0,0.044488
175.05,0.0,0.044605
176.05,0.0,0.044531
177.1,0.0,0.045092
178.1,0.0,0.045276
179.1,0.0,0.044987
180.15,0.0,0.044811
181.15,0.0,0.045261
182.1,0.0,0.044824
183.25,0.0,0.044549
184.3,0.0,0.043551
185.3,0.0,0.043604
186.3,0.0,0.04328
187.35,0.0,0.043671
188.35,0.0,0.044229
189.4,0.0,0.044944
0.05,9.0,0.031681
0.95,9.0,0.031133
2.0,9.0,0.031469
3.05,9.0,0.031013
4.05,9.0,0.0317
5.1,9.0,0.031281
6.15,9.0,0.029996
7.15,9.0,0.029888
8.15,9.0,0.02853
9.15,9.0,0.028015
10.15,9.0,0.027304
11.2,9.0,0.026903
12.2,9.0,0.026124
13.25,9.0,0.026136
14.3,9.0,0.026379
15.35,9.0,0.02665
16.4,9.0,0.027501
17.4,9.0,0.028348
18.4,9.0,0.028816
19.45,9.0,0.029174
20.45,9.0,0.030045
21.5,9.0,0.029285
22.55,9.0,0.029516
23.55,9.0,0.028884
24.6,9.0,0.028437
25.6,9.0,0.027544
26.65,9.0,0.026962
27.7,9.0,0.027381
28.7,9.0,0.027214
29.7,9.0,0.02771
30.75,9.0,0.027898
31.75,9.0,0.028631
32.75,9.0,0.028228
33.8,9.0,0.02897
34.85,9.0,0.029519
