x,y,z
1.0,0.0,0.029497
2.0,0.0,0.029996
3.15,0.0,0.030692
4.2,0.0,0.031863
5.2,0.0,0.033391
6.2,0.0,0.034716
7.25,0.0,0.036829
8.3,0.0,0.039087
9.3,0.0,0.041968
10.35,0.0,0.044651
11.35,0.0,0.047464
12.4,0.0,0.049429
13.45,0.0,0.050726
14.45,0.0,0.051407
15.55,0.0,0.05145
16.55,0.0,0.050643
17.6,0.0,0.049808
18.65,0.0,0.048983
19.7,0.0,0.048028
20.75,0.0,0.047048
21.75,0.0,0.046416
22.8,0.0,0.045677
23.8,0.0,0.045578
24.85,0.0,0.046121
25.9,0.0,0.046666
26.9,0.0,0.047276
27.9,0.0,0.048259
28.95,0.0,0.049281
29.95,0.0,0.049821
31.0,0.0,0.050483
32.05,0.0,0.05162
33.05,0.0,0.052605
34.1,0.0,0.053296
35.15,0.0,0.053841
36.15,0.0,0.054716
37.25,0.0,0.054925
38.25,0.0,0.055101
39.3,0.0,0.054389
40.3,0.0,0.053604
41.3,0.0,0.052649
42.35,0.0,0.051453
43.4,0.0,0.050055
44.4,0.0,0.048514
45.4,0.0,0.046971
46.5,0.0,0.044737
47.5,0.0,0.042569
48.55,0.0,0.040464
49.6,0.0,0.038573
50.65,0.0,0.036805
51.65,0.0,0.035101
52.7,0.0,0.033933
53.7,0.0,0.032639
54.75,0.0,0.031894
55.85,0.0,0.031472
56.85,0.0,0.03149
57.85,0.0,0.031949
58.85,0.0,0.031663
59.85,0.0,0.031737
60.85,0.0,0.031731
61.85,0.0,0.03097
62.9,0.0,0.030156
63.9,0.0,0.028983
64.95,0.0,0.027997
65.95,0.0,0.027606
67.0,0.0,0.028102
68.0,0.0,0.028416
69.0,0.0,0.029146
70.05,0.0,0.029503
71.05,0.0,0.028986
72.1,0.0,0.027855
73.15,0.0,0.026056
74.15,0.0,0.024275
75.15,0.0,0.022433
76.2,0.0,0.021155
77.2,0.0,0.020218
78.2,0.0,0.019556
79.15,0.0,0.019337
80.2,0.0,0.019158
81.25,0.0,0.018699
82.3,0.0,0.01836
83.3,0.0,0.019103
84.35,0.0,0.020203
85.4,0.0,0.02202
86.45,0.0,0.024457
87.45,0.0,0.02792
88.5,0.0,0.031731
89.5,0.0,0.034762
90.55,0.0,0.037892
91.55,0.0,0.040415
92.6,0.0,0.041829
93.65,0.0,0.041931
94.65,0.0,0.042017
95.7,0.0,0.041299
96.7,0.0,0.040449
97.7,0.0,0.0395
98.75,0.0,0.039075
99.75,0.0,0.039389
100.75,0.0,0.039731
101.8,0.0,0.041022
102.85,0.0,0.042612
103.85,0.0,0.044482
104.95,0.0,0.046758
106.0,0.0,0.048668
107.0,0.0,0.049845
108.05,0.0,0.051077
109.0,0.0,0.05133
110.15,0.0,0.050902
111.2,0.0,0.049676
112.2,0.0,0.048594
113.35,0.0,0.046429
114.35,0.0,0.044244
115.4,0.0,0.042137
116.45,0.0,0.039931
117.55,0.0,0.037467
118.6,0.0,0.035535
119.6,0.0,0.034044
120.6,0.0,0.033422
121.7,0.0,0.032997
122.75,0.0,0.033366
123.75,0.0,0.033887
124.8,0.0,0.034368
125.9,0.0,0.035541
126.95,0.0,0.036798
127.95,0.0,0.03816
129.0,0.0,0.039337
130.0,0.0,0.039713
131.0,0.0,0.039725
132.05,0.0,0.039204
133.05,0.0,0.037877
134.1,0.0,0.036712
135.1,0.0,0.035332
136.1,0.0,0.034146
137.1,0.0,0.033459
138.1,0.0,0.032134
139.15,0.0,0.030988
140.2,0.0,0.02966
141.25,0.0,0.028357
142.25,0.0,0.027532
143.35,0.0,0.026512
144.35,0.0,0.025603
145.4,0.0,0.024898
146.4,0.0,0.025027
147.5,0.0,0.025477
148.55,0.0,0.0265
149.6,0.0,0.028
150.6,0.0,0.02978
151.6,0.0,0.032045
152.65,0.0,0.03401
153.7,0.0,0.03609
154.7,0.0,0.038388
155.7,0.0,0.040243
156.75,0.0,0.041915
157.75,0.0,0.043111
158.8,0.0,0.043829
159.85,0.0,0.044248
160.9,0.0,0.044331
161.95,0.0,0.044386
162.95,0.0,0.043973
163.95,0.0,0.043206
165.0,0.0,0.042476
166.05,0.0,0.042054
167.1,0.0,0.041327
168.1,0.0,0.040369
169.15,0.0,0.03905
170.15,0.0,0.037584
171.15,0.0,0.035714
172.2,0.0,0.033961
173.2,0.0,0.031641
174.25,0.0,0.029303
175.25,0.0,0.027368
176.3,0.0,0.025683
177.4,0.0,0.024164
178.45,0.0,0.022874
179.45,0.0,0.021657
180.5,0.0,0.020751
181.6,0.0,0.020147
182.6,0.0,0.020036
183.65,0.0,0.019891
184.65,0.0,0.019965
185.75,0.0,0.020039
186.75,0.0,0.020304
187.75,0.0,0.021025
188.75,0.0,0.021925
189.85,0.0,0.023074
0.05,9.0,0.040806
1.0,9.0,0.040541
2.05,9.0,0.040064
3.05,9.0,0.040008
3.85,9.0,0.040455
5.1,9.0,0.041379
6.1,9.0,0.042596
7.15,9.0,0.044201
8.15,9.0,0.045991
9.15,9.0,0.047954
10.2,9.0,0.049525
11.25,9.0,0.051102
12.3,9.0,0.052562
13.3,9.0,0.053724
14.35,9.0,0.054743
15.35,9.0,0.055203
16.4,9.0,0.055782
17.45,9.0,0.055689
18.45,9.0,0.055914
19.45,9.0,0.055837
20.5,9.0,0.055446
21.5,9.0,0.055129
22.5,9.0,0.054737
23.55,9.0,0.054673
24.55,9.0,0.054805
25.5,9.0,0.055298
26.6,9.0,0.055825
27.65,9.0,0.056598
28.6,9.0,0.057433
29.65,9.0,0.058403
30.7,9.0,0.058976
31.7,9.0,0.059543
32.7,9.0,0.059956
33.7,9.0,0.060298
34.75,9.0,0.060711
35.8,9.0,0.060307
36.8,9.0,0.06003
37.8,9.0,0.05914
38.8,9.0,0.058157
39.85,9.0,0.056909
40.85,9.0,0.056028
41.9,9.0,0.054919
42.95,9.0,0.053856
43.95,9.0,0.05251
45.0,9.0,0.051148
46.05,9.0,0.049654
47.05,9.0,0.047895
48.1,9.0,0.046238
49.15,9.0,0.044645
50.15,9.0,0.042892
51.15,9.0,0.041173
52.2,9.0,0.039571
53.25,9.0,0.038447
54.3,9.0,0.037698
55.3,9.0,0.036999
56.45,9.0,0.03682
57.45,9.0,0.036595
58.5,9.0,0.036007
59.5,9.0,0.035545
60.55,9.0,0.034805
61.55,9.0,0.034392
62.6,9.0,0.034149
63.6,9.0,0.033277
64.65,9.0,0.032455
65.65,9.0,0.032415
66.7,9.0,0.032276
67.7,9.0,0.032769
68.75,9.0,0.03337
69.8,9.0,0.033591
70.85,9.0,0.032907
71.9,9.0,0.031423
72.9,9.0,0.028853
73.95,9.0,0.026493
74.95,9.0,0.024229
76.0,9.0,0.022479
77.0,9.0,0.021527
78.05,9.0,0.021121
79.05,9.0,0.021188
80.1,9.0,0.020634
81.2,9.0,0.019947
82.2,9.0,0.019636
83.2,9.0,0.019663
84.25,9.0,0.020104
85.25,9.0,0.020985
86.3,9.0,0.022418
87.35,9.0,0.024784
88.35,9.0,0.027846
89.4,9.0,0.031524
90.4,9.0,0.034469
91.4,9.0,0.037344
92.45,9.0,0.039562
93.45,9.0,0.04113
94.5,9.0,0.041992
95.5,9.0,0.042088
96.55,9.0,0.042177
97.55,9.0,0.041592
98.6,9.0,0.041703
99.6,9.0,0.04165
100.6,9.0,0.041968
101.6,9.0,0.042288
102.65,9.0,0.042907
103.65,9.0,0.043816
104.7,9.0,0.045018
105.7,9.0,0.046105
106.75,9.0,0.047131
107.8,9.0,0.047932
108.8,9.0,0.048564
109.85,9.0,0.048277
110.9,9.0,0.04824
111.9,9.0,0.04812
112.95,9.0,0.047091
113.95,9.0,0.045936
115.0,9.0,0.044411
116.0,9.0,0.042704
117.05,9.0,0.04105
118.05,9.0,0.039553
119.1,9.0,0.038154
120.1,9.0,0.036657
121.15,9.0,0.03572
122.15,9.0,0.034971
123.15,9.0,0.034898
124.15,9.0,0.035033
125.15,9.0,0.035637
126.25,9.0,0.036426
127.3,9.0,0.037069
128.35,9.0,0.037818
129.35,9.0,0.038271
130.35,9.0,0.038222
131.35,9.0,0.037997
132.45,9.0,0.037374
133.45,9.0,0.036429
134.5,9.0,0.035335
135.55,9.0,0.034251
136.6,9.0,0.033123
137.6,9.0,0.031764
138.6,9.0,0.030283
139.65,9.0,0.028884
140.65,9.0,0.027344
141.7,9.0,0.025883
142.7,9.0,0.024913
143.75,9.0,0.023927
144.8,9.0,0.023299
145.8,9.0,0.023822
146.85,9.0,0.024589
147.9,9.0,0.026062
148.9,9.0,0.027676
149.95,9.0,0.029328
150.95,9.0,0.031589
152.0,9.0,0.03369
153.05,9.0,0.0354
154.05,9.0,0.037069
155.05,9.0,0.03865
156.1,9.0,0.039657
157.1,9.0,0.040504
158.1,9.0,0.041081
159.15,9.0,0.041955
160.2,9.0,0.042793
161.2,9.0,0.043588
162.2,9.0,0.043893
163.25,9.0,0.043973
164.3,9.0,0.04316
165.3,9.0,0.042008
166.3,9.0,0.040544
167.35,9.0,0.038702
168.35,9.0,0.036752
169.4,9.0,0.035107
170.4,9.0,0.033613
171.5,9.0,0.03174
172.5,9.0,0.030141
173.5,9.0,0.028718
174.55,9.0,0.027738
175.55,9.0,0.026382
176.6,9.0,0.025107
177.65,9.0,0.024032
178.65,9.0,0.023077
179.7,9.0,0.022381
180.75,9.0,0.021792
181.7,9.0,0.021382
182.7,9.0,0.020994
183.75,9.0,0.021207
184.8,9.0,0.021463
185.8,9.0,0.022217
186.85,9.0,0.023363
187.85,9.0,0.024888
188.9,9.0,0.026826
189.95,9.0,0.028983
0.1,18.0,0.042042
0.95,18.0,0.041694
2.0,18.0,0.041712
3.0,18.0,0.041721
4.0,18.0,0.042063
5.35,18.0,0.043031
6.35,18.0,0.044377
7.35,18.0,0.04613
8.4,18.0,0.047898
9.5,18.0,0.049596
10.55,18.0,0.051121
11.55,18.0,0.052726
12.55,18.0,0.05402
13.7,18.0,0.055153
14.75,18.0,0.056185
15.75,18.0,0.05702
16.75,18.0,0.056623
17.85,18.0,0.055856
18.9,18.0,0.05446
19.9,18.0,0.052938
20.9,18.0,0.051749
21.9,18.0,0.051031
22.95,18.0,0.050606
24.0,18.0,0.050132
25.0,18.0,0.050615
26.0,18.0,0.050646
27.05,18.0,0.051031
28.1,18.0,0.051398
29.1,18.0,0.051663
30.15,18.0,0.052414
31.15,18.0,0.05284
32.2,18.0,0.053219
33.2,18.0,0.053625
34.2,18.0,0.054004
35.2,18.0,0.054377
36.25,18.0,0.054857
37.25,18.0,0.054787
38.3,18.0,0.054682
39.3,18.0,0.054922
40.3,18.0,0.054543
41.35,18.0,0.053899
42.4,18.0,0.053265
43.4,18.0,0.05222
44.45,18.0,0.051028
45.5,18.0,0.049935
46.5,18.0,0.048921
47.5,18.0,0.047304
48.6,18.0,0.045523
49.65,18.0,0.043524
50.65,18.0,0.041555
51.7,18.0,0.039688
52.7,18.0,0.038354
53.75,18.0,0.037458
54.75,18.0,0.036669
55.8,18.0,0.036426
56.85,18.0,0.03682
57.9,18.0,0.037051
58.9,18.0,0.03747
59.9,18.0,0.037772
60.95,18.0,0.037245
61.95,18.0,0.036549
62.95,18.0,0.035634
63.95,18.0,0.034522
65.0,18.0,0.033764
66.0,18.0,0.032797
67.0,18.0,0.032079
68.0,18.0,0.031925
69.05,18.0,0.031429
70.1,18.0,0.031071
71.1,18.0,0.030606
72.1,18.0,0.029479
73.1,18.0,0.027507
74.15,18.0,0.025409
75.15,18.0,0.023252
76.15,18.0,0.021577
77.15,18.0,0.019907
78.15,18.0,0.019217
79.15,18.0,0.01849
80.2,18.0,0.018271
81.35,18.0,0.017676
82.4,18.0,0.017738
83.4,18.0,0.018052
84.45,18.0,0.018684
85.45,18.0,0.020548
86.45,18.0,0.023114
87.5,18.0,0.026321
88.5,18.0,0.030246
89.55,18.0,0.034281
90.6,18.0,0.037325
91.6,18.0,0.039817
92.65,18.0,0.04165
93.65,18.0,0.042646
94.65,18.0,0.042855
95.65,18.0,0.042833
96.65,18.0,0.04271
97.7,18.0,0.042353
98.7,18.0,0.042578
99.75,18.0,0.042541
100.8,18.0,0.043265
101.8,18.0,0.044192
102.8,18.0,0.045495
103.8,18.0,0.046845
104.8,18.0,0.048206
105.85,18.0,0.049272
106.85,18.0,0.049562
107.9,18.0,0.049167
108.95,18.0,0.048634
109.95,18.0,0.047698
110.95,18.0,0.046022
112.0,18.0,0.044405
113.0,18.0,0.042618
114.05,18.0,0.040757
115.15,18.0,0.038742
116.15,18.0,0.036749
117.2,18.0,0.035036
118.15,18.0,0.033949
119.25,18.0,0.033037
120.25,18.0,0.032892
121.3,18.0,0.032966
122.3,18.0,0.0332
123.3,18.0,0.033619
124.35,18.0,0.033992
125.35,18.0,0.034429
126.4,18.0,0.035267
127.4,18.0,0.035994
128.45,18.0,0.036232
129.45,18.0,0.03596
130.45,18.0,0.035541
131.55,18.0,0.034891
132.5,18.0,0.033976
133.55,18.0,0.033585
134.6,18.0,0.033055
135.6,18.0,0.032556
136.65,18.0,0.031721
137.65,18.0,0.030825
138.7,18.0,0.029913
139.75,18.0,0.029106
140.75,18.0,0.0284
141.8,18.0,0.027753
142.8,18.0,0.026925
143.85,18.0,0.026475
144.8,18.0,0.026065
145.95,18.0,0.026407
146.95,18.0,0.026817
147.95,18.0,0.027874
149.15,18.0,0.029328
150.15,18.0,0.030335
151.2,18.0,0.031786
152.25,18.0,0.032975
153.25,18.0,0.033918
154.3,18.0,0.035116
155.3,18.0,0.036238
156.3,18.0,0.037282
157.3,18.0,0.038311
158.3,18.0,0.038967
159.35,18.0,0.039756
160.35,18.0,0.040092
161.4,18.0,0.04032
162.45,18.0,0.040551
163.45,18.0,0.040471
164.5,18.0,0.040132
165.55,18.0,0.039383
166.6,18.0,0.03865
167.6,18.0,0.037683
168.6,18.0,0.036065
169.65,18.0,0.034546
170.65,18.0,0.033391
171.7,18.0,0.031838
172.7,18.0,0.030218
173.75,18.0,0.028708
174.75,18.0,0.027337
175.8,18.0,0.026053
176.85,18.0,0.024787
177.85,18.0,0.024057
178.9,18.0,0.023724
179.95,18.0,0.023752
180.95,18.0,0.023792
182.0,18.0,0.023739
183.0,18.0,0.023662
184.0,18.0,0.02373
185.05,18.0,0.024195
