Timestamp,Flow (SLPM),Total (NCM)
2026-01-15 09:04:01,0.00,0.000
2026-01-15 09:04:07,0.00,0.000
2026-01-15 09:04:08,0.00,0.000
2026-01-15 09:04:09,0.00,0.000
2026-01-15 09:04:10,0.00,0.000
2026-01-15 09:04:11,0.00,0.000
2026-01-15 09:04:12,0.00,0.000
2026-01-15 09:04:13,0.00,0.000
2026-01-15 09:04:14,0.00,0.000
2026-01-15 09:04:15,0.00,0.000
2026-01-15 09:04:22,0.00,0.000
2026-01-15 09:04:23,0.00,0.000
2026-01-15 09:04:24,0.00,0.000
2026-01-15 09:04:25,0.00,0.000
2026-01-15 09:04:26,0.00,0.000
2026-01-15 09:04:27,0.00,0.000
2026-01-15 09:04:28,0.00,0.000
2026-01-15 09:04:29,0.00,0.000
2026-01-15 09:04:30,0.00,0.000
2026-01-15 09:04:31,0.00,0.000
2026-01-15 09:04:32,0.00,0.000
2026-01-15 09:04:33,0.00,0.000
2026-01-15 09:04:34,0.00,0.000
2026-01-15 09:04:35,0.00,0.000
2026-01-15 09:04:36,0.00,0.000
2026-01-15 09:04:37,0.00,0.000
2026-01-15 09:04:38,0.00,0.000
2026-01-15 09:04:39,0.00,0.000
2026-01-15 09:04:40,0.00,0.000
2026-01-15 09:04:46,0.00,0.000
2026-01-15 09:04:47,0.00,0.000
2026-01-15 09:04:48,0.00,0.000
2026-01-15 09:04:49,0.00,0.000
2026-01-15 09:04:50,0.00,0.000
2026-01-15 09:04:51,0.00,0.000
2026-01-15 09:04:52,0.00,0.000
2026-01-15 09:04:53,0.00,0.000
2026-01-15 09:04:54,0.00,0.000
2026-01-15 09:04:56,0.00,0.000
2026-01-15 09:04:57,0.00,0.000
2026-01-15 09:04:58,0.00,0.000
2026-01-15 09:04:59,0.00,0.000
2026-01-15 09:05:00,0.00,0.000
2026-01-15 09:05:01,0.00,0.000
2026-01-15 09:05:02,0.00,0.000
2026-01-15 09:05:03,0.00,0.000
2026-01-15 09:05:04,0.00,0.000
2026-01-15 09:05:05,0.00,0.000
2026-01-15 09:05:06,0.00,0.000
2026-01-15 09:05:07,0.00,0.000
2026-01-15 09:05:08,0.00,0.000
2026-01-15 09:05:09,0.00,0.000
2026-01-15 09:05:10,0.00,0.000
2026-01-15 09:05:11,0.00,0.000
2026-01-15 09:05:12,0.00,0.000
2026-01-15 09:05:13,0.00,0.000
2026-01-15 09:05:14,0.00,0.000
2026-01-15 09:05:15,0.00,0.000
2026-01-15 09:05:16,0.00,0.000
2026-01-15 09:05:17,0.00,0.000
2026-01-15 09:05:18,0.00,0.000
2026-01-15 09:05:19,0.00,0.000
2026-01-15 15:01:26,0.00,0.000
2026-01-15 15:01:27,0.00,0.000
2026-01-15 15:02:43,0.00,0.000
2026-01-15 15:02:44,0.00,0.000
2026-01-15 15:02:45,0.00,0.000
2026-01-15 15:02:46,0.00,0.000
2026-01-15 15:02:47,0.00,0.000
2026-01-15 15:02:48,0.00,0.000
2026-01-15 15:02:49,0.00,0.000
2026-01-15 15:02:50,0.00,0.000
2026-01-15 15:02:51,0.00,0.000
2026-01-15 15:02:52,0.00,0.000
2026-01-15 15:02:53,0.00,0.000
2026-01-15 15:02:54,0.00,0.000
2026-01-15 15:02:55,0.00,0.000
2026-01-15 15:02:56,0.00,0.000
2026-01-15 15:02:57,0.00,0.000
2026-01-15 15:02:58,0.00,0.000
2026-01-15 15:02:59,0.00,0.000
2026-01-15 15:03:00,0.00,0.000
2026-01-15 15:03:01,0.00,0.000
2026-01-15 15:03:02,0.00,0.000
2026-01-15 15:03:03,0.00,0.000
2026-01-15 15:03:04,0.00,0.000
2026-01-15 15:03:05,0.00,0.000
2026-01-15 15:03:06,0.00,0.000
2026-01-15 15:03:07,0.00,0.000
2026-01-15 15:03:08,0.00,0.000
2026-01-15 15:03:09,0.00,0.000
2026-01-15 15:03:10,0.00,0.000
2026-01-15 15:03:11,0.00,0.000
2026-01-15 15:03:12,0.00,0.000
2026-01-15 15:03:14,0.00,0.000
2026-01-15 15:03:15,0.00,0.000
2026-01-15 15:03:16,0.00,0.000
2026-01-15 15:03:17,0.00,0.000
2026-01-15 15:03:18,0.00,0.000
2026-01-15 15:03:19,0.00,0.000
2026-01-15 15:03:20,0.00,0.000
2026-01-15 15:03:21,0.00,0.000
2026-01-15 15:03:22,0.00,0.000
2026-01-15 15:03:23,0.00,0.000
2026-01-15 15:03:24,0.00,0.000
2026-01-15 15:03:25,0.00,0.000
2026-01-15 15:03:26,0.00,0.000
2026-01-15 15:03:27,0.00,0.000
2026-01-15 15:03:28,0.00,0.000
2026-01-15 15:03:29,0.00,0.000
2026-01-15 15:03:30,0.00,0.000
2026-01-15 15:03:31,0.00,0.000
2026-01-15 15:03:32,0.00,0.000
2026-01-15 15:03:33,0.00,0.000
2026-01-15 15:03:34,0.00,0.000
2026-01-15 15:03:35,0.00,0.000
2026-01-15 15:03:36,0.00,0.000
2026-01-15 15:03:37,0.00,0.000
2026-01-15 15:03:38,0.00,0.000
2026-01-15 15:03:39,0.00,0.000
2026-01-15 15:03:40,0.00,0.000
2026-01-15 15:03:41,0.00,0.000
2026-01-15 15:03:42,0.00,0.000
2026-01-15 15:03:43,0.00,0.000
2026-01-15 15:03:44,0.00,0.000
2026-01-15 15:03:45,0.00,0.000
2026-01-15 15:03:46,0.00,0.000
2026-01-15 15:03:47,0.00,0.000
2026-01-15 15:03:48,0.00,0.000
2026-01-15 15:03:49,0.00,0.000
2026-01-15 15:03:50,0.00,0.000
2026-01-15 15:03:51,0.00,0.000
2026-01-15 15:03:52,0.00,0.000
2026-01-15 15:03:53,0.00,0.000
2026-01-15 15:03:54,0.00,0.000
2026-01-15 15:03:55,0.00,0.000
2026-01-15 16:03:44,0.00,0.000
2026-01-15 16:03:45,0.00,0.000
2026-01-15 16:03:46,0.00,0.000
2026-01-15 16:03:47,0.00,0.000
2026-01-15 16:03:48,0.00,0.000
2026-01-15 16:03:49,0.00,0.000
2026-01-15 16:03:50,0.00,0.000
2026-01-15 16:03:51,0.00,0.000
2026-01-15 16:03:52,0.00,0.000
2026-01-15 16:08:07,0.00,0.000
2026-01-15 16:08:08,0.00,0.000
2026-01-15 16:08:09,0.00,0.000
2026-01-15 16:08:10,0.00,0.000
2026-01-15 16:08:23,0.00,0.000
2026-01-15 16:08:24,0.00,0.000
2026-01-15 16:08:25,0.00,0.000
2026-01-15 16:14:38,0.00,0.000
2026-01-15 16:14:39,0.00,0.000
2026-01-15 16:14:40,0.00,0.000
2026-01-15 16:14:41,0.00,0.000
2026-01-15 16:14:42,0.00,0.000
2026-01-15 16:14:43,0.00,0.000
2026-01-15 16:14:44,0.00,0.000
2026-01-15 16:14:45,0.00,0.000
2026-01-15 16:14:46,0.00,0.000
2026-01-15 16:14:47,0.00,0.000
2026-01-15 16:14:48,0.00,0.000
2026-01-15 16:14:49,0.00,0.000
2026-01-15 16:14:50,0.00,0.000
2026-01-15 16:14:51,0.00,0.000
2026-01-15 16:14:52,0.00,0.000
2026-01-15 16:14:53,0.00,0.000
2026-01-15 16:14:54,0.00,0.000
2026-01-15 16:14:55,0.00,0.000
2026-01-15 16:14:56,0.00,0.000
2026-01-15 16:14:57,0.00,0.000
2026-01-15 16:14:58,0.00,0.000
2026-01-15 16:18:18,0.00,0.000
2026-01-15 16:18:19,0.00,0.000
2026-01-15 16:18:20,0.00,0.000
2026-01-15 16:18:21,0.00,0.000
2026-01-15 16:18:22,0.00,0.000
2026-01-15 16:18:23,0.00,0.000
2026-01-15 16:18:24,0.00,0.000
2026-01-15 16:18:25,0.00,0.000
2026-01-15 16:18:26,0.00,0.000
2026-01-15 16:18:27,0.00,0.000
2026-01-15 16:18:28,0.00,0.000
2026-01-15 16:18:29,0.00,0.000
2026-01-15 16:18:30,0.00,0.000
2026-01-15 16:18:31,0.00,0.000
2026-01-15 16:18:32,0.00,0.000
2026-01-15 16:18:33,0.00,0.000
2026-01-15 16:18:34,0.00,0.000
2026-01-15 16:18:35,0.00,0.000
2026-01-15 16:18:36,0.00,0.000
2026-01-15 16:18:37,0.00,0.000
2026-01-15 16:18:38,0.00,0.000
2026-01-15 16:18:39,0.00,0.000
2026-01-15 16:18:40,0.00,0.000
2026-01-15 16:18:41,0.00,0.000
2026-01-15 16:18:42,0.00,0.000
2026-01-15 16:18:43,0.00,0.000
2026-01-15 16:18:44,0.00,0.000
2026-01-15 16:18:45,0.00,0.000
2026-01-15 16:18:46,0.00,0.000
2026-01-15 16:18:47,0.00,0.000
2026-01-15 16:18:48,0.00,0.000
2026-01-15 16:18:49,0.00,0.000
2026-01-15 16:18:50,0.00,0.000
2026-01-15 16:18:51,0.00,0.000
2026-01-15 16:18:52,0.00,0.000
2026-01-15 16:18:54,0.00,0.000
2026-01-15 16:18:55,0.00,0.000
2026-01-15 16:18:56,0.00,0.000
2026-01-15 16:18:57,0.00,0.000
2026-01-15 16:18:58,0.00,0.000
2026-01-15 16:18:59,0.00,0.000
2026-01-15 16:19:00,0.00,0.000
2026-01-15 16:19:01,0.00,0.000
2026-01-15 16:19:02,0.00,0.000
2026-01-15 16:19:03,0.00,0.000
2026-01-15 16:19:04,0.00,0.000
2026-01-15 16:19:05,0.00,0.000
2026-01-15 16:19:06,0.00,0.000
2026-01-15 16:19:07,0.00,0.000
2026-01-15 16:19:08,0.00,0.000
2026-01-15 16:19:09,0.00,0.000
2026-01-15 16:19:10,0.00,0.000
2026-01-15 16:19:11,0.00,0.000
2026-01-15 16:19:12,0.00,0.000
2026-01-15 16:19:13,0.00,0.000
2026-01-15 16:19:14,0.00,0.000
2026-01-15 16:19:15,0.00,0.000
2026-01-15 16:19:16,0.00,0.000
2026-01-15 16:19:17,0.00,0.000
2026-01-15 16:19:18,0.00,0.000
2026-01-15 16:19:19,0.00,0.000
2026-01-15 16:19:20,0.00,0.000
2026-01-15 16:19:21,0.00,0.000
2026-01-15 16:19:22,0.00,0.000
2026-01-15 16:19:23,0.00,0.000
2026-01-15 16:19:29,0.00,0.000
2026-01-15 16:19:30,0.00,0.000
2026-01-15 16:19:31,0.00,0.000
2026-01-15 16:19:32,0.00,0.000
2026-01-15 16:19:33,0.00,0.000
2026-01-15 16:19:34,0.00,0.000
2026-01-15 16:19:35,0.00,0.000
2026-01-15 16:19:43,0.00,0.000
2026-01-15 16:19:44,0.00,0.000
2026-01-15 16:19:45,0.00,0.000
2026-01-15 16:19:46,0.00,0.000
2026-01-15 16:19:47,0.00,0.000
2026-01-15 16:19:48,0.00,0.000
2026-01-15 16:19:49,0.00,0.000
2026-01-15 16:19:50,0.00,0.000
2026-01-15 16:19:51,0.00,0.000
2026-01-15 16:19:52,0.00,0.000
2026-01-15 16:19:53,0.00,0.000
2026-01-15 16:19:54,0.00,0.000
2026-01-15 16:19:55,0.00,0.000
2026-01-15 16:19:56,0.00,0.000
2026-01-15 16:19:57,0.00,0.000
2026-01-15 16:19:58,0.00,0.000
2026-01-15 16:19:59,0.00,0.000
2026-01-15 16:20:00,0.00,0.000
2026-01-15 16:20:02,0.00,0.000
2026-01-15 16:20:03,0.00,0.000
2026-01-15 16:20:04,0.00,0.000
2026-01-15 16:20:05,0.00,0.000
2026-01-15 16:20:06,0.00,0.000
2026-01-15 16:20:07,0.00,0.000
2026-01-15 16:20:08,0.00,0.000
2026-01-15 16:20:09,0.00,0.000
2026-01-15 16:20:10,0.00,0.000
2026-01-15 16:20:11,0.00,0.000
2026-01-15 16:20:12,0.00,0.000
2026-01-15 16:20:13,0.00,0.000
2026-01-15 16:20:14,0.00,0.000
2026-01-15 16:20:15,0.00,0.000
2026-01-15 16:20:16,0.00,0.000
2026-01-15 16:20:17,0.00,0.000
2026-01-15 16:20:18,0.00,0.000
2026-01-15 16:20:19,0.00,0.000
2026-01-15 16:20:20,0.00,0.000
2026-01-15 16:20:21,0.00,0.000
2026-01-15 16:20:22,0.00,0.000
2026-01-15 16:20:23,0.00,0.000
2026-01-15 16:20:24,0.00,0.000
2026-01-15 16:20:25,0.00,0.000
2026-01-15 16:20:26,0.00,0.000
2026-01-15 16:20:27,0.00,0.000
2026-01-15 16:20:28,0.00,0.000
2026-01-15 16:20:29,0.00,0.000
2026-01-15 16:20:30,0.00,0.000
2026-01-15 16:20:31,0.00,0.000
2026-01-15 16:20:32,0.00,0.000
2026-01-15 16:20:33,0.00,0.000
2026-01-15 16:20:34,0.00,0.000
2026-01-15 16:20:35,0.00,0.000
2026-01-15 16:20:36,0.00,0.000
2026-01-15 16:20:37,0.00,0.000
2026-01-15 16:20:38,0.00,0.000
2026-01-15 16:20:39,0.00,0.000
2026-01-15 16:20:40,0.00,0.000
2026-01-15 16:20:41,0.00,0.000
2026-01-15 16:20:42,0.00,0.000
2026-01-15 16:20:43,0.00,0.000
2026-01-15 16:20:44,0.00,0.000
2026-01-15 16:20:45,0.00,0.000
2026-01-15 16:20:46,0.00,0.000
2026-01-15 16:20:47,0.00,0.000
2026-01-15 16:20:48,0.00,0.000
2026-01-15 16:20:49,0.00,0.000
2026-01-15 16:20:50,0.00,0.000
2026-01-15 16:20:51,0.00,0.000
2026-01-15 16:20:52,0.00,0.000
2026-01-15 16:20:53,0.00,0.000
2026-01-15 16:20:54,0.00,0.000
2026-01-15 16:20:55,0.00,0.000
2026-01-15 16:20:56,0.00,0.000
2026-01-15 16:20:57,0.00,0.000
2026-01-15 16:20:58,0.00,0.000
2026-01-15 16:20:59,0.00,0.000
2026-01-15 16:21:01,0.00,0.000
2026-01-15 16:21:02,0.00,0.000
2026-01-15 16:21:03,0.00,0.000
2026-01-15 16:21:04,0.00,0.000
2026-01-15 16:21:05,0.00,0.000
2026-01-15 16:21:06,0.00,0.000
2026-01-15 16:21:07,0.00,0.000
2026-01-15 16:21:08,0.00,0.000
2026-01-15 16:21:09,0.00,0.000
2026-01-15 16:21:10,0.00,0.000
2026-01-15 16:21:11,0.00,0.000
2026-01-15 16:21:12,0.00,0.000
2026-01-15 16:33:35,0.00,0.000
2026-01-15 16:33:36,0.00,0.000
2026-01-15 16:33:37,0.00,0.000
2026-01-15 16:33:38,0.00,0.000
2026-01-15 16:33:39,0.00,0.000
2026-01-15 16:33:40,0.00,0.000
2026-01-15 16:33:41,0.00,0.000
2026-01-15 16:33:42,0.00,0.000
2026-01-15 16:33:43,0.00,0.000
2026-01-15 16:33:44,0.00,0.000
2026-01-15 16:33:45,0.00,0.000
2026-01-15 16:33:46,0.00,0.000
2026-01-15 16:33:47,0.00,0.000
2026-01-15 16:33:48,0.00,0.000
2026-01-15 16:33:49,0.00,0.000
2026-01-15 16:33:50,0.00,0.000
2026-01-15 16:33:51,0.00,0.000
2026-01-15 16:33:52,0.00,0.000
2026-01-15 16:33:53,0.00,0.000
2026-01-15 16:33:54,0.00,0.000
2026-01-15 16:33:55,0.00,0.000
2026-01-15 16:33:56,0.00,0.000
2026-01-15 16:33:57,0.00,0.000
2026-01-15 16:33:58,0.00,0.000
2026-01-15 16:33:59,0.00,0.000
2026-01-15 16:34:00,0.00,0.000
2026-01-15 16:34:01,0.00,0.000
2026-01-15 16:34:02,0.00,0.000
2026-01-15 16:34:03,0.00,0.000
2026-01-15 16:34:04,0.00,0.000
2026-01-15 16:34:05,0.00,0.000
2026-01-15 16:34:06,0.00,0.000
2026-01-15 16:34:07,0.00,0.000
2026-01-15 16:34:08,0.00,0.000
2026-01-15 16:34:09,0.00,0.000
2026-01-15 16:34:10,0.00,0.000
2026-01-15 16:34:11,0.00,0.000
2026-01-15 16:34:12,0.00,0.000
2026-01-15 16:34:13,0.00,0.000
2026-01-15 16:34:14,0.00,0.000
2026-01-15 16:34:15,0.00,0.000
2026-01-15 16:34:16,0.00,0.000
2026-01-15 16:34:17,0.00,0.000
2026-01-15 16:34:18,0.00,0.000
2026-01-15 16:34:19,0.00,0.000
2026-01-15 16:34:20,0.00,0.000
2026-01-15 16:34:21,0.00,0.000
2026-01-15 16:34:22,0.00,0.000
2026-01-15 16:34:23,0.00,0.000
2026-01-15 16:34:24,0.00,0.000
2026-01-15 16:34:25,0.00,0.000
2026-01-15 16:34:26,0.00,0.000
2026-01-15 16:34:27,0.00,0.000
2026-01-15 16:34:28,0.00,0.000
2026-01-15 16:34:29,0.00,0.000
2026-01-15 16:34:30,0.00,0.000
2026-01-15 16:34:31,0.00,0.000
2026-01-15 16:34:32,0.00,0.000
2026-01-15 16:34:33,0.00,0.000
2026-01-15 16:34:34,0.00,0.000
2026-01-15 16:34:35,0.00,0.000
2026-01-15 16:34:36,0.00,0.000
2026-01-15 16:34:37,0.00,0.000
2026-01-15 16:34:38,0.00,0.000
2026-01-15 16:34:39,0.00,0.000
2026-01-15 16:34:40,0.00,0.000
2026-01-15 16:34:41,0.00,0.000
2026-01-15 16:34:42,0.00,0.000
2026-01-15 16:34:52,0.00,0.000
2026-01-15 16:34:53,0.00,0.000
2026-01-15 16:34:54,0.00,0.000
2026-01-15 16:34:55,0.00,0.000
2026-01-15 16:34:56,0.00,0.000
2026-01-15 16:34:57,0.00,0.000
2026-01-15 16:34:58,0.00,0.000
2026-01-15 16:34:59,0.00,0.000
2026-01-15 16:35:00,0.00,0.000
2026-01-15 16:35:01,0.00,0.000
2026-01-15 16:35:02,0.00,0.000
2026-01-15 16:35:03,0.00,0.000
2026-01-15 16:35:04,0.00,0.000
2026-01-15 16:35:05,0.00,0.000
2026-01-15 16:35:06,0.00,0.000
2026-01-15 16:35:07,0.00,0.000
2026-01-15 16:35:08,0.00,0.000
2026-01-15 16:35:09,0.00,0.000
2026-01-15 16:35:10,0.00,0.000
2026-01-15 16:35:11,0.00,0.000
2026-01-15 16:35:12,0.00,0.000
2026-01-15 16:35:13,0.00,0.000
2026-01-15 16:35:14,0.00,0.000
2026-01-15 16:35:15,0.00,0.000
2026-01-15 16:35:16,0.00,0.000
2026-01-15 16:35:17,0.00,0.000
2026-01-15 16:35:18,0.00,0.000
2026-01-15 16:35:19,0.00,0.000
2026-01-15 16:35:20,0.00,0.000
2026-01-15 16:35:21,0.00,0.000
2026-01-15 16:35:22,0.00,0.000
2026-01-15 16:35:23,0.00,0.000
2026-01-15 16:35:24,0.00,0.000
2026-01-15 16:58:21,0.00,0.000
2026-01-15 16:58:22,0.00,0.000
2026-01-15 16:58:23,0.00,0.000
2026-01-15 16:58:24,0.00,0.000
2026-01-15 16:58:25,0.00,0.000
2026-01-15 16:58:26,0.00,0.000
2026-01-15 16:58:27,0.00,0.000
2026-01-15 16:58:28,0.00,0.000
2026-01-15 17:02:10,0.00,0.000
2026-01-15 17:02:11,0.00,0.000
2026-01-15 17:02:12,0.00,0.000
2026-01-15 17:02:13,0.00,0.000
2026-01-15 17:02:14,0.00,0.000
2026-01-15 17:02:15,0.00,0.000
2026-01-15 17:02:16,0.00,0.000
2026-01-15 17:02:17,0.00,0.000
2026-01-15 17:02:18,0.00,0.000
2026-01-15 17:28:39,0.00,0.000
2026-01-15 17:28:40,0.00,0.000
2026-01-15 17:28:41,0.00,0.000
2026-01-15 17:28:42,0.00,0.000
2026-01-15 17:28:43,0.00,0.000
2026-01-15 17:28:44,0.00,0.000
2026-01-15 17:28:45,0.00,0.000
2026-01-15 17:28:46,0.00,0.000
2026-01-15 17:28:47,0.00,0.000
2026-01-15 17:28:48,0.00,0.000
2026-01-15 17:28:49,0.00,0.000
2026-01-15 17:28:50,0.00,0.000
2026-01-15 17:28:51,0.00,0.000
2026-01-15 17:28:52,0.00,0.000
2026-01-15 17:28:53,0.00,0.000
2026-01-15 17:28:54,0.00,0.000
2026-01-15 17:28:55,0.00,0.000
2026-01-15 17:28:56,0.00,0.000
2026-01-15 17:28:57,0.00,0.000
2026-01-15 17:28:58,0.00,0.000
2026-01-15 17:28:59,0.00,0.000
2026-01-15 17:29:00,0.00,0.000
2026-01-15 17:29:01,0.00,0.000
2026-01-15 17:29:02,0.00,0.000
2026-01-15 17:29:03,0.00,0.000
2026-01-15 18:20:41,0.00,0.000
2026-01-15 18:20:42,0.00,0.000
2026-01-15 18:20:43,0.00,0.000
2026-01-15 18:20:44,0.00,0.000
2026-01-15 18:20:45,0.00,0.000
2026-01-15 18:20:46,0.00,0.000
2026-01-15 18:20:47,0.00,0.000
2026-01-15 18:20:49,0.00,0.000
2026-01-15 18:20:50,0.00,0.000
2026-01-15 18:20:51,0.00,0.000
2026-01-15 18:20:52,0.00,0.000
2026-01-15 18:20:53,0.00,0.000
2026-01-15 18:20:54,0.00,0.000
2026-01-15 18:20:55,0.00,0.000
2026-01-15 18:20:56,0.00,0.000
2026-01-15 18:20:57,0.00,0.000
2026-01-15 18:20:58,0.00,0.000
2026-01-15 18:20:59,0.00,0.000
2026-01-15 18:21:00,0.00,0.000
2026-01-15 18:21:01,0.00,0.000
2026-01-15 18:21:02,0.00,0.000
2026-01-15 18:21:03,0.00,0.000
2026-01-15 18:21:04,0.00,0.000
2026-01-15 18:21:05,0.00,0.000
2026-01-15 18:21:06,0.00,0.000
2026-01-15 18:21:07,0.00,0.000
2026-01-15 18:21:08,0.00,0.000
2026-01-15 18:21:09,0.00,0.000
2026-01-15 18:21:10,0.00,0.000
2026-01-15 18:21:11,0.00,0.000
2026-01-15 18:21:12,0.00,0.000
2026-01-15 18:21:13,0.00,0.000
