Timestamp,Flow (SLPM),Total (NCM)
2026-01-07 09:39:30,5.73,18808.984
2026-01-07 09:39:31,5.13,18808.984
2026-01-07 09:39:32,5.74,18808.984
2026-01-07 09:39:33,5.69,18874.520
2026-01-07 09:39:34,5.02,18874.520
2026-01-07 09:39:35,5.13,18874.520
2026-01-07 09:39:36,5.40,18874.520
2026-01-07 09:39:37,5.48,18874.520
2026-01-07 09:39:38,5.55,18874.520
2026-01-07 09:39:39,5.04,18874.520
2026-01-07 09:39:40,5.18,18874.520
2026-01-07 09:39:41,4.98,18874.520
2026-01-07 09:39:42,5.55,18874.520
2026-01-07 09:39:43,5.51,18874.520
2026-01-07 09:39:44,5.48,18874.520
2026-01-07 09:39:45,4.98,18940.056
2026-01-07 09:39:46,5.60,18940.056
2026-01-07 09:39:47,5.25,18940.056
2026-01-07 09:39:48,5.34,18940.056
2026-01-07 09:39:49,4.80,18940.056
2026-01-07 09:39:50,5.55,18940.056
2026-01-07 09:39:51,5.36,18940.056
2026-01-07 09:39:52,5.26,18940.056
2026-01-07 09:39:53,5.29,18940.056
2026-01-07 09:39:54,5.50,18940.056
2026-01-07 09:39:55,5.60,18940.056
2026-01-07 09:39:56,5.24,19005.592
2026-01-07 09:39:57,5.65,19005.592
2026-01-07 09:39:58,5.38,19005.592
2026-01-07 09:39:59,5.48,19005.592
2026-01-07 09:40:00,5.05,19005.592
2026-01-07 09:40:01,5.11,19005.592
2026-01-07 09:40:02,5.41,19005.592
2026-01-07 09:40:03,5.57,19005.592
2026-01-07 09:40:04,5.30,19005.592
2026-01-07 09:40:05,5.06,19005.592
2026-01-07 09:40:06,5.42,19005.592
2026-01-07 09:40:07,5.46,19071.128
2026-01-07 09:40:08,5.24,19071.128
2026-01-07 09:40:09,5.15,19071.128
2026-01-07 09:40:10,5.68,19071.128
2026-01-07 09:40:11,5.58,19071.128
2026-01-07 09:40:12,5.12,19071.128
2026-01-07 09:40:13,5.16,19071.128
2026-01-07 09:40:14,5.28,19071.128
2026-01-07 09:40:15,5.14,19071.128
2026-01-07 09:40:16,5.02,19071.128
2026-01-07 09:40:17,5.60,19071.128
2026-01-07 09:40:18,5.51,19136.664
2026-01-07 09:40:19,5.30,19136.664
2026-01-07 09:40:20,5.52,19136.664
2026-01-07 09:40:21,5.32,19136.664
2026-01-07 09:40:22,5.40,19136.664
2026-01-07 09:40:23,5.34,19136.664
2026-01-07 09:40:24,5.21,19136.664
2026-01-07 09:40:25,5.36,19136.664
2026-01-07 09:40:26,5.02,19136.664
2026-01-07 09:40:27,4.99,19136.664
2026-01-07 09:40:28,5.04,19136.664
2026-01-07 09:40:29,5.30,19136.664
2026-01-07 09:40:30,5.11,19202.200
2026-01-07 09:40:31,5.26,19202.200
2026-01-07 09:40:32,5.03,19202.200
2026-01-07 09:40:33,5.38,19202.200
2026-01-07 09:40:34,5.51,19202.200
2026-01-07 09:40:35,5.28,19202.200
2026-01-07 09:40:36,5.43,19202.200
2026-01-07 09:40:37,5.07,19202.200
2026-01-07 09:40:38,5.36,19202.200
2026-01-07 09:40:39,5.61,19202.200
2026-01-07 09:40:40,5.24,19202.200
2026-01-07 09:40:41,5.31,19267.736
2026-01-07 09:40:42,5.28,19267.736
2026-01-07 09:40:43,5.36,19267.736
2026-01-07 09:40:44,1.91,19267.736
2026-01-07 09:40:45,0.55,19267.736
2026-01-07 09:40:46,0.15,19267.736
2026-01-07 09:40:47,0.00,19267.736
2026-01-07 09:40:48,0.00,19267.736
2026-01-07 09:40:50,0.00,19267.736
2026-01-07 09:40:51,0.00,19267.736
2026-01-07 09:40:52,0.00,0.000
2026-01-07 09:40:53,0.00,0.000
2026-01-07 09:40:54,0.00,0.000
2026-01-07 09:40:55,0.00,0.000
2026-01-07 09:40:56,0.00,0.000
2026-01-07 09:40:57,0.00,0.000
2026-01-07 09:40:58,0.00,0.000
2026-01-07 09:40:59,0.00,0.000
2026-01-07 09:41:00,0.00,0.000
2026-01-07 09:41:01,0.00,0.000
2026-01-07 09:41:02,0.00,0.000
2026-01-07 09:41:03,0.00,0.000
2026-01-07 09:41:04,0.00,0.000
2026-01-07 09:41:05,0.00,0.000
2026-01-07 09:41:06,0.00,0.000
2026-01-07 09:41:07,0.00,0.000
2026-01-07 09:41:08,0.00,0.000
2026-01-07 09:41:09,0.00,0.000
2026-01-07 09:41:10,0.00,0.000
2026-01-07 09:41:11,0.00,0.000
2026-01-07 09:41:12,0.00,0.000
2026-01-07 09:41:13,0.00,0.000
2026-01-07 09:41:14,0.00,0.000
2026-01-07 09:41:15,0.00,0.000
2026-01-07 13:33:05,0.00,0.000
2026-01-07 13:33:06,0.00,0.000
2026-01-07 13:33:07,0.00,0.000
2026-01-07 13:33:28,0.00,0.000
2026-01-07 13:33:29,0.00,0.000
2026-01-07 13:33:30,0.00,0.000
2026-01-07 13:33:31,0.00,0.000
2026-01-07 13:33:32,0.00,0.000
2026-01-07 13:33:33,0.00,0.000
2026-01-07 13:33:34,0.00,0.000
2026-01-07 13:33:35,0.00,0.000
2026-01-07 13:33:36,0.00,0.000
2026-01-07 13:33:37,0.00,0.000
2026-01-07 13:33:38,0.00,0.000
2026-01-07 13:33:39,0.00,0.000
2026-01-07 13:33:40,0.00,0.000
2026-01-07 13:33:41,0.00,0.000
2026-01-07 13:33:45,0.00,0.000
2026-01-07 13:33:46,0.00,0.000
2026-01-07 13:33:47,0.00,0.000
2026-01-07 13:33:48,0.00,0.000
2026-01-07 13:33:49,0.00,0.000
2026-01-07 13:34:35,0.00,0.000
2026-01-07 13:34:36,0.00,0.000
2026-01-07 13:34:37,0.00,0.000
2026-01-07 13:34:38,0.00,0.000
2026-01-07 13:34:39,0.00,0.000
2026-01-07 13:34:40,0.00,0.000
2026-01-07 13:34:41,0.00,0.000
2026-01-07 13:34:42,0.00,0.000
2026-01-07 13:34:43,0.00,0.000
2026-01-07 13:34:44,0.00,0.000
2026-01-07 13:34:45,0.00,0.000
2026-01-07 13:34:46,0.00,0.000
2026-01-07 13:34:47,0.00,0.000
2026-01-07 13:34:48,0.00,0.000
2026-01-07 13:34:49,0.00,0.000
2026-01-07 13:34:50,0.00,0.000
2026-01-07 13:34:51,0.00,0.000
2026-01-07 13:34:52,0.00,0.000
2026-01-07 13:34:53,0.00,0.000
2026-01-07 13:34:54,0.00,0.000
2026-01-07 13:34:55,0.00,0.000
2026-01-07 13:34:56,0.00,0.000
2026-01-07 13:34:57,0.00,0.000
2026-01-07 13:34:58,0.00,0.000
2026-01-07 13:34:59,0.00,0.000
2026-01-07 13:35:00,0.00,0.000
2026-01-07 13:35:01,0.00,0.000
2026-01-07 13:35:02,0.00,0.000
2026-01-07 13:35:03,0.00,0.000
2026-01-07 13:35:04,0.00,0.000
2026-01-07 13:35:05,0.00,0.000
2026-01-07 13:35:06,0.00,0.000
2026-01-07 13:35:07,0.00,0.000
2026-01-07 13:35:08,0.00,0.000
2026-01-07 13:35:09,0.00,0.000
2026-01-07 13:50:48,0.00,0.000
2026-01-07 13:50:49,0.00,0.000
2026-01-07 13:50:50,0.00,0.000
2026-01-07 13:50:51,0.00,0.000
2026-01-07 13:50:52,0.00,0.000
2026-01-07 13:50:53,0.00,0.000
2026-01-07 13:50:54,0.00,0.000
2026-01-07 13:51:22,0.00,0.000
2026-01-07 13:51:23,0.00,0.000
2026-01-07 13:51:24,0.00,0.000
2026-01-07 13:51:25,0.00,0.000
2026-01-07 13:51:26,0.00,0.000
2026-01-07 13:51:27,0.00,0.000
2026-01-07 13:51:28,0.00,0.000
2026-01-07 13:51:29,0.00,0.000
2026-01-07 13:51:30,0.00,0.000
2026-01-07 13:51:49,0.00,0.000
2026-01-07 13:51:50,0.00,0.000
2026-01-07 13:51:51,0.00,0.000
2026-01-07 13:51:52,0.00,0.000
2026-01-07 13:51:53,0.00,0.000
2026-01-07 13:51:54,0.00,0.000
2026-01-07 13:51:55,0.00,0.000
2026-01-07 13:51:56,0.00,0.000
2026-01-07 13:52:58,0.00,0.000
2026-01-07 13:52:59,0.00,0.000
2026-01-07 13:53:00,0.00,0.000
2026-01-07 13:53:01,0.00,0.000
2026-01-07 13:53:02,0.00,0.000
2026-01-07 13:53:03,0.00,0.000
2026-01-07 13:53:04,0.00,0.000
2026-01-07 13:53:05,0.00,0.000
2026-01-07 13:53:06,0.00,0.000
2026-01-07 13:53:07,0.00,0.000
2026-01-07 13:53:08,0.00,0.000
2026-01-07 13:53:09,0.00,0.000
2026-01-07 13:53:10,0.00,0.000
2026-01-07 13:53:11,0.00,0.000
2026-01-07 13:53:12,0.00,0.000
2026-01-07 13:53:13,0.00,0.000
2026-01-07 13:53:14,0.00,0.000
2026-01-07 13:53:15,0.00,0.000
2026-01-07 13:53:16,0.00,0.000
2026-01-07 13:53:17,0.00,0.000
2026-01-07 13:55:19,0.00,0.000
2026-01-07 13:55:20,0.00,0.000
2026-01-07 13:55:21,0.00,0.000
2026-01-07 13:55:22,0.00,0.000
2026-01-07 13:55:23,0.00,0.000
2026-01-07 13:55:24,0.00,0.000
2026-01-07 13:55:25,0.00,0.000
2026-01-07 13:55:26,0.00,0.000
2026-01-07 13:55:27,0.00,0.000
2026-01-07 13:55:28,0.00,0.000
2026-01-07 13:55:29,0.00,0.000
2026-01-07 13:55:30,0.00,0.000
2026-01-07 13:55:31,0.00,0.000
2026-01-07 13:55:32,0.00,0.000
2026-01-07 13:56:18,0.00,0.000
2026-01-07 13:56:19,0.00,0.000
2026-01-07 13:56:20,0.00,0.000
2026-01-07 13:56:21,0.00,0.000
2026-01-07 13:56:22,0.00,0.000
2026-01-07 13:56:23,0.00,0.000
2026-01-07 13:56:56,0.00,0.000
2026-01-07 13:56:57,0.00,0.000
2026-01-07 13:56:58,0.00,0.000
2026-01-07 13:56:59,0.00,0.000
2026-01-07 15:20:40,0.00,0.000
2026-01-07 15:20:41,0.00,0.000
2026-01-07 15:20:42,0.00,0.000
2026-01-07 15:20:43,0.00,0.000
2026-01-07 15:20:44,0.00,0.000
2026-01-07 15:20:45,0.00,0.000
2026-01-07 15:20:46,0.00,0.000
2026-01-07 15:20:47,0.00,0.000
2026-01-07 15:20:48,0.00,0.000
2026-01-07 15:20:49,0.00,0.000
2026-01-07 15:20:50,0.00,0.000
2026-01-07 15:20:51,0.00,0.000
2026-01-07 15:20:52,0.00,0.000
2026-01-07 15:20:53,0.00,0.000
2026-01-07 15:20:54,0.00,0.000
2026-01-07 15:20:55,0.00,0.000
2026-01-07 15:20:56,0.00,0.000
2026-01-07 15:20:57,0.00,0.000
2026-01-07 16:48:16,0.00,0.000
2026-01-07 16:48:17,0.00,0.000
2026-01-07 16:48:18,0.00,0.000
2026-01-07 16:48:19,0.00,0.000
2026-01-07 16:48:20,0.00,0.000
2026-01-07 16:48:21,0.00,0.000
2026-01-07 16:48:22,0.00,0.000
2026-01-07 16:48:23,0.00,0.000
2026-01-07 16:50:03,0.00,0.000
2026-01-07 16:50:04,0.00,0.000
2026-01-07 16:50:05,0.00,0.000
2026-01-07 16:50:15,0.00,0.000
2026-01-07 16:50:16,0.00,0.000
2026-01-07 16:50:17,0.00,0.000
2026-01-07 16:51:01,0.00,0.000
2026-01-07 16:51:02,0.00,0.000
2026-01-07 16:51:03,0.00,0.000
2026-01-07 16:51:04,0.00,0.000
2026-01-07 16:51:05,0.00,0.000
2026-01-07 16:51:06,0.00,0.000
2026-01-07 16:51:07,0.00,0.000
2026-01-07 16:51:08,0.00,0.000
2026-01-07 16:51:09,0.00,0.000
2026-01-07 16:51:10,0.00,0.000
2026-01-07 16:51:11,0.00,0.000
2026-01-07 16:51:12,0.00,0.000
2026-01-07 16:51:13,0.00,0.000
2026-01-07 16:52:50,0.00,0.000
2026-01-07 16:52:51,0.00,0.000
2026-01-07 16:52:52,0.00,0.000
2026-01-07 16:52:53,0.00,0.000
2026-01-07 16:52:54,0.00,0.000
2026-01-07 16:52:55,0.00,0.000
2026-01-07 16:52:56,0.00,0.000
2026-01-07 16:52:57,0.00,0.000
2026-01-07 16:52:58,0.00,0.000
2026-01-07 16:52:59,0.00,0.000
2026-01-07 16:53:00,0.00,0.000
2026-01-07 16:53:01,0.00,0.000
2026-01-07 16:53:02,0.00,0.000
2026-01-07 16:53:03,0.00,0.000
2026-01-07 16:53:04,0.00,0.000
2026-01-07 16:53:05,0.00,0.000
2026-01-07 16:53:06,0.00,0.000
2026-01-07 16:53:07,0.00,0.000
2026-01-07 16:53:08,0.00,0.000
2026-01-07 16:53:09,0.00,0.000
2026-01-07 16:53:10,0.00,0.000
2026-01-07 16:53:44,0.00,0.000
2026-01-07 16:53:45,0.00,0.000
2026-01-07 16:53:46,0.00,0.000
2026-01-07 16:53:47,0.00,0.000
2026-01-07 16:53:48,0.00,0.000
2026-01-07 16:53:49,0.00,0.000
